active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,modeled_known_scan_pairs,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,service_order_mode,service_route_plans,service_scan_cost_weight,service_scan_order_cost_s,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
14,1,True,0,14,1,3,0,edge__adversarial-negative__67,edge__adversarial-negative,9,49,12,10,333,,bounded_transverse_width,,arc,0,0.043572000000001054,10,0,0,,,False,0,0,49,5,0,0,4,3,319,service_locked1_convex22,[],780,20106.151858123623,0,,0.0,,False,0,596.9230367,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,locked,45,1.0,0.0,8,7,11,5,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,297,5969.230367,40.0,constant,,0.0435846250038594
14,1,True,0,14,1,3,0,edge__adversarial-negative__67,edge__adversarial-negative,9,49,12,10,333,,bounded_transverse_width,,arc,0,0.04811600000000027,10,0,0,,,False,0,0,49,5,0,0,4,3,319,vector_service_locked1_convex22,[],780,20106.151858123623,0,,0.0,,False,0,596.9230367,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,locked,45,1.0,0.0,8,7,11,5,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,297,5969.230367,40.0,constant,,0.04820491699501872
24,2,True,0,24,5,7,0,edge__adversarial-negative__68,edge__adversarial-negative,10,1,17,15,313,,bounded_transverse_width,,arc,0,0.049935000000001395,15,0,0,,,False,0,0,1,5,0,0,3,3,294,service_free2_grid21_29,[],547,22286.05592081272,0,,0.0,,False,0,418.54741240000004,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,58,2.0,0.0,14,8,1,5,37,15,ordinary,21,full_coverage_and_all_discovered_cleared,270,6278.211186,40.0,constant,,0.04996024997672066
24,2,True,0,24,5,7,0,edge__adversarial-negative__68,edge__adversarial-negative,10,1,17,15,313,,bounded_transverse_width,,arc,0,0.05588900000000052,15,0,0,,,False,0,0,1,5,0,0,3,3,294,vector_service_free2_grid21_29,[],547,22286.05592081272,0,,0.0,,False,0,418.54741240000004,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,58,2.0,0.0,14,8,1,5,37,15,ordinary,21,full_coverage_and_all_discovered_cleared,270,6278.211186,40.0,constant,,0.055932332994416356
16,2,True,0,16,3,4,0,edge__adversarial-negative__68,edge__adversarial-negative,12,61,16,15,280,,bounded_transverse_width,,arc,0,0.055242999999997267,15,0,0,,,False,0,0,61,7,0,0,4,3,262,service_locked0_grid21_29,[],0,22899.755484624307,0,,0.0,,False,0,413.8634064666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,locked,50,0.0,0.0,8,8,34,7,29,15,ordinary,21,full_coverage_and_all_discovered_cleared,240,6207.951097,40.0,constant,,0.05528795794816688
16,2,True,0,16,3,4,0,edge__adversarial-negative__68,edge__adversarial-negative,12,61,16,15,280,,bounded_transverse_width,,arc,0,0.06169399999999925,15,0,0,,,False,0,0,61,7,0,0,4,3,262,vector_service_locked0_grid21_29,[],0,22899.755484624307,0,,0.0,,False,0,413.8634064666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,locked,50,0.0,0.0,8,8,34,7,29,15,ordinary,21,full_coverage_and_all_discovered_cleared,240,6207.951097,40.0,constant,,0.061739834025502205
22,1,True,0,22,0,3,0,edge__adversarial-negative__68,edge__adversarial-negative,15,0,18,15,308,,bounded_transverse_width,,arc,0,0.05726699999999951,15,0,0,,,False,0,0,0,5,0,0,3,2,288,service_free1_convex22,[],454,23044.938000710114,0,,0.0,,False,0,426.46584026666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,58,1.0,0.0,16,4,1,5,36,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6396.987604,40.0,constant,,0.05736354098189622
22,1,True,0,22,0,3,0,edge__adversarial-negative__68,edge__adversarial-negative,15,0,18,15,308,,bounded_transverse_width,,arc,0,0.06371899999999897,15,0,0,,,False,0,0,0,5,0,0,3,2,288,vector_service_free1_convex22,[],454,23044.938000710114,0,,0.0,,False,0,426.46584026666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,58,1.0,0.0,16,4,1,5,36,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6396.987604,40.0,constant,,0.06384912499925122
21,4,True,0,21,1,1,1,edge__adversarial-negative__68,edge__adversarial-negative,14,43,15,15,283,,bounded_transverse_width,,arc,0,0.05964300000000122,15,0,0,,,False,0,0,43,8,0,0,5,4,266,service_locked1_convex22,[],1386,22028.22775398151,0,,0.0,,False,0,403.3763698666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,locked,55,1.0,0.0,11,19,14,9,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,240,6050.645548,40.0,constant,,0.059715042007155716
21,4,True,0,21,1,1,1,edge__adversarial-negative__68,edge__adversarial-negative,14,43,15,15,283,,bounded_transverse_width,,arc,0,0.06615000000000038,15,0,0,,,False,0,0,43,8,0,0,5,4,266,vector_service_locked1_convex22,[],1386,22028.22775398151,0,,0.0,,False,0,403.3763698666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,locked,55,1.0,0.0,11,19,14,9,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,240,6050.645548,40.0,constant,,0.06619987497106194
20,4,True,0,20,4,6,0,edge__adversarial-negative__69,edge__adversarial-negative,11,15,17,15,306,,bounded_transverse_width,,arc,0,0.05322299999999913,15,0,0,,,False,0,0,15,6,0,0,3,2,287,service_free2_grid21_29,[],524,22721.847583424853,0,,0.0,,False,0,421.62463453333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,52,2.0,0.0,11,2,1,6,31,15,ordinary,21,full_coverage_and_all_discovered_cleared,264,6324.369518,40.0,constant,,0.05328837496927008
20,4,True,0,20,4,6,0,edge__adversarial-negative__69,edge__adversarial-negative,11,15,17,15,306,,bounded_transverse_width,,arc,0,0.05819699999999983,15,0,0,,,False,0,0,15,6,0,0,3,2,287,vector_service_free2_grid21_29,[],524,22721.847583424853,0,,0.0,,False,0,421.62463453333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,52,2.0,0.0,11,2,1,6,31,15,ordinary,21,full_coverage_and_all_discovered_cleared,264,6324.369518,40.0,constant,,0.058255791023839265
14,1,True,0,14,5,6,0,edge__adversarial-negative__69,edge__adversarial-negative,10,48,16,15,257,,bounded_transverse_width,,arc,0,0.052440999999998184,15,0,0,,,False,0,0,48,9,0,0,3,2,239,service_locked0_grid21_29,[],0,21839.0206863566,0,,0.0,,False,0,390.45360926666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,49,0.0,0.0,12,9,23,9,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,216,5856.804139,40.0,constant,,0.0524915000423789
14,1,True,0,14,5,6,0,edge__adversarial-negative__69,edge__adversarial-negative,10,48,16,15,257,,bounded_transverse_width,,arc,0,0.05907299999999793,15,0,0,,,False,0,0,48,9,0,0,3,2,239,vector_service_locked0_grid21_29,[],0,21839.0206863566,0,,0.0,,False,0,390.45360926666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,49,0.0,0.0,12,9,23,9,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,216,5856.804139,40.0,constant,,0.0591068749781698
17,1,True,0,17,9,9,0,edge__adversarial-negative__69,edge__adversarial-negative,6,27,15,15,279,,bounded_transverse_width,,arc,0,0.05725599999999886,15,0,0,,,False,0,0,27,4,0,0,3,3,262,service_free1_convex22,[],958,23723.796897461572,0,,0.0,,False,0,424.6506252,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,53,1.0,0.0,14,8,15,4,31,15,ordinary,22,full_coverage_and_all_discovered_cleared,240,6369.759378,40.0,constant,,0.057300083979498595
17,1,True,0,17,9,9,0,edge__adversarial-negative__69,edge__adversarial-negative,6,27,15,15,279,,bounded_transverse_width,,arc,0,0.06372500000000159,15,0,0,,,False,0,0,27,4,0,0,3,3,262,vector_service_free1_convex22,[],958,23723.796897461572,0,,0.0,,False,0,424.6506252,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,53,1.0,0.0,14,8,15,4,31,15,ordinary,22,full_coverage_and_all_discovered_cleared,240,6369.759378,40.0,constant,,0.06376720801927149
12,2,True,0,12,3,4,0,edge__adversarial-negative__69,edge__adversarial-negative,12,66,16,15,255,,bounded_transverse_width,,arc,0,0.0539670000000001,15,0,0,,,False,0,0,66,5,0,0,3,2,237,service_locked1_convex22,[],1099,21608.205486743696,0,,0.0,,False,0,386.64273979999996,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,47,1.0,0.0,17,12,19,5,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,215,5799.641097,40.0,constant,,0.054156415979377925
12,2,True,0,12,3,4,0,edge__adversarial-negative__69,edge__adversarial-negative,12,66,16,15,255,,bounded_transverse_width,,arc,0,0.0595649999999992,15,0,0,,,False,0,0,66,5,0,0,3,2,237,vector_service_locked1_convex22,[],1099,21608.205486743696,0,,0.0,,False,0,386.64273979999996,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,47,1.0,0.0,17,12,19,5,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,215,5799.641097,40.0,constant,,0.059632499993313104
13,1,True,0,13,3,3,0,edge__adversarial-negative__70,edge__adversarial-negative,7,46,10,10,312,,bounded_transverse_width,,arc,0,0.05744200000000177,10,0,0,,,False,0,0,46,1,0,0,4,3,300,service_free2_grid21_29,[],789,21056.491271087845,0,,0.0,,False,0,603.9298253,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,free,43,2.0,0.0,13,3,0,1,22,10,ordinary,21,full_coverage_and_all_discovered_cleared,278,6039.298253,40.0,constant,,0.057493583008181304
13,1,True,0,13,3,3,0,edge__adversarial-negative__70,edge__adversarial-negative,7,46,10,10,312,,bounded_transverse_width,,arc,0,0.06623899999999949,10,0,0,,,False,0,0,46,1,0,0,4,3,300,vector_service_free2_grid21_29,[],789,21056.491271087845,0,,0.0,,False,0,603.9298253,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,free,43,2.0,0.0,13,3,0,1,22,10,ordinary,21,full_coverage_and_all_discovered_cleared,278,6039.298253,40.0,constant,,0.0662782079889439
13,3,True,0,13,2,4,0,edge__adversarial-negative__70,edge__adversarial-negative,8,53,12,10,324,,bounded_transverse_width,,arc,0,0.04415000000000191,10,0,0,,,False,0,0,53,7,0,0,4,3,310,service_locked0_grid21_29,[],0,19449.17081280194,0,,0.0,,False,0,578.4834161,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,locked,41,0.0,0.0,5,5,3,7,20,10,ordinary,21,full_coverage_and_all_discovered_cleared,289,5784.834161,40.0,constant,,0.044203875004313886
13,3,True,0,13,2,4,0,edge__adversarial-negative__70,edge__adversarial-negative,8,53,12,10,324,,bounded_transverse_width,,arc,0,0.047892000000000934,10,0,0,,,False,0,0,53,7,0,0,4,3,310,vector_service_locked0_grid21_29,[],0,19449.17081280194,0,,0.0,,False,0,578.4834161,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,locked,41,0.0,0.0,5,5,3,7,20,10,ordinary,21,full_coverage_and_all_discovered_cleared,289,5784.834161,40.0,constant,,0.047934832982718945
20,4,True,0,20,1,5,1,edge__adversarial-negative__70,edge__adversarial-negative,9,0,14,10,346,,bounded_transverse_width,,arc,0,0.04328899999999791,10,0,0,,,False,0,0,0,4,0,0,4,3,330,service_free1_convex22,[],307,19798.655505703966,0,,0.0,,False,0,597.9731101,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,free,49,1.0,0.0,10,2,0,4,27,10,ordinary,22,full_coverage_and_all_discovered_cleared,308,5979.731101,40.0,constant,,0.04335279203951359
20,4,True,0,20,1,5,1,edge__adversarial-negative__70,edge__adversarial-negative,9,0,14,10,346,,bounded_transverse_width,,arc,0,0.046364000000000516,10,0,0,,,False,0,0,0,4,0,0,4,3,330,vector_service_free1_convex22,[],307,19798.655505703966,0,,0.0,,False,0,597.9731101,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,free,49,1.0,0.0,10,2,0,4,27,10,ordinary,22,full_coverage_and_all_discovered_cleared,308,5979.731101,40.0,constant,,0.04643275000853464
14,2,True,0,14,1,4,0,edge__adversarial-negative__70,edge__adversarial-negative,9,52,13,10,350,,bounded_transverse_width,,arc,0,0.0435130000000008,10,0,0,,,False,0,0,52,4,0,0,4,3,335,service_locked1_convex22,[],699,19380.63691382596,0,,0.0,,False,0,592.2127382,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,locked,44,1.0,0.0,4,16,1,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,312,5922.127382,40.0,constant,,0.043695166998077184
14,2,True,0,14,1,4,0,edge__adversarial-negative__70,edge__adversarial-negative,9,52,13,10,350,,bounded_transverse_width,,arc,0,0.04739000000000004,10,0,0,,,False,0,0,52,4,0,0,4,3,335,vector_service_locked1_convex22,[],699,19380.63691382596,0,,0.0,,False,0,592.2127382,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,locked,44,1.0,0.0,4,16,1,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,312,5922.127382,40.0,constant,,0.047402124968357384
17,1,True,0,17,2,2,0,edge__adversarial-negative__71,edge__adversarial-negative,10,17,12,12,298,,bounded_transverse_width,,arc,0,0.051624000000000336,12,0,0,,,False,0,0,17,5,0,0,3,2,284,service_free2_grid21_29,[],582,21774.94223109652,0,,0.0,,False,0,507.8323705,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,free,49,2.0,0.0,10,2,1,6,28,12,ordinary,21,full_coverage_and_all_discovered_cleared,259,6093.988446,40.0,constant,,0.051673582987859845
17,1,True,0,17,2,2,0,edge__adversarial-negative__71,edge__adversarial-negative,10,17,12,12,298,,bounded_transverse_width,,arc,0,0.058386999999999745,12,0,0,,,False,0,0,17,5,0,0,3,2,284,vector_service_free2_grid21_29,[],582,21774.94223109652,0,,0.0,,False,0,507.8323705,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,free,49,2.0,0.0,10,2,1,6,28,12,ordinary,21,full_coverage_and_all_discovered_cleared,259,6093.988446,40.0,constant,,0.05841558298561722
14,0,True,0,14,2,3,0,edge__adversarial-negative__71,edge__adversarial-negative,10,41,13,12,310,,bounded_transverse_width,,arc,0,0.046867000000002434,12,0,0,,,False,0,0,41,6,0,0,3,3,295,service_locked0_grid21_29,[],0,20414.016693871967,0,,0.0,,False,0,490.9836114166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,locked,47,0.0,0.0,6,3,19,6,26,12,ordinary,21,full_coverage_and_all_discovered_cleared,271,5891.803337,40.0,constant,,0.04688920802436769
14,0,True,0,14,2,3,0,edge__adversarial-negative__71,edge__adversarial-negative,10,41,13,12,310,,bounded_transverse_width,,arc,0,0.05148999999999759,12,0,0,,,False,0,0,41,6,0,0,3,3,295,vector_service_locked0_grid21_29,[],0,20414.016693871967,0,,0.0,,False,0,490.9836114166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,locked,47,0.0,0.0,6,3,19,6,26,12,ordinary,21,full_coverage_and_all_discovered_cleared,271,5891.803337,40.0,constant,,0.051536416984163225
17,1,True,0,17,1,1,0,edge__adversarial-negative__71,edge__adversarial-negative,11,11,12,12,324,,bounded_transverse_width,,arc,0,0.0477380000000025,12,0,0,,,False,0,0,11,1,0,0,3,3,310,service_free1_convex22,[],370,21701.1904171821,0,,0.0,,False,0,519.6865069166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,free,50,1.0,0.0,6,0,0,1,28,12,ordinary,22,full_coverage_and_all_discovered_cleared,286,6236.238083,40.0,constant,,0.04779041698202491
17,1,True,0,17,1,1,0,edge__adversarial-negative__71,edge__adversarial-negative,11,11,12,12,324,,bounded_transverse_width,,arc,0,0.054849000000000814,12,0,0,,,False,0,0,11,1,0,0,3,3,310,vector_service_free1_convex22,[],370,21701.1904171821,0,,0.0,,False,0,519.6865069166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,free,50,1.0,0.0,6,0,0,1,28,12,ordinary,22,full_coverage_and_all_discovered_cleared,286,6236.238083,40.0,constant,,0.054883250035345554
16,3,True,0,16,1,2,1,edge__adversarial-negative__71,edge__adversarial-negative,11,48,13,12,317,,bounded_transverse_width,,arc,0,0.04963599999999957,12,0,0,,,False,0,0,48,6,0,0,3,2,302,service_locked1_convex22,[],764,20785.28903349174,0,,0.0,,False,0,500.83815066666665,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,locked,48,1.0,0.0,8,10,15,6,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,280,6010.057808,40.0,constant,,0.04964620899409056
16,3,True,0,16,1,2,1,edge__adversarial-negative__71,edge__adversarial-negative,11,48,13,12,317,,bounded_transverse_width,,arc,0,0.05448200000000014,12,0,0,,,False,0,0,48,6,0,0,3,2,302,vector_service_locked1_convex22,[],764,20785.28903349174,0,,0.0,,False,0,500.83815066666665,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,locked,48,1.0,0.0,8,10,15,6,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,280,6010.057808,40.0,constant,,0.0545339590171352
21,6,True,0,21,0,1,1,edge__adversarial-spatial__67,edge__adversarial-spatial,10,5,11,10,311,,bounded_transverse_width,,arc,0,0.044183000000000305,10,0,0,,,False,0,0,5,3,0,0,5,3,298,service_free2_grid21_29,[],394,22319.453844616895,0,,0.0,,False,0,627.6890768999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,free,47,2.0,0.0,6,2,8,3,26,10,ordinary,21,full_coverage_and_all_discovered_cleared,270,6276.890769,40.0,constant,,0.04419954202603549
21,6,True,0,21,0,1,1,edge__adversarial-spatial__67,edge__adversarial-spatial,10,5,11,10,311,,bounded_transverse_width,,arc,0,0.048510000000000275,10,0,0,,,False,0,0,5,3,0,0,5,3,298,vector_service_free2_grid21_29,[],394,22319.453844616895,0,,0.0,,False,0,627.6890768999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,free,47,2.0,0.0,6,2,8,3,26,10,ordinary,21,full_coverage_and_all_discovered_cleared,270,6276.890769,40.0,constant,,0.04853149998234585
9,2,True,0,9,1,2,0,edge__adversarial-spatial__67,edge__adversarial-spatial,9,46,11,10,307,,bounded_transverse_width,,arc,0,0.037595999999997076,10,0,0,,,False,0,0,46,5,0,0,3,2,294,service_locked0_grid21_29,[],0,19737.81871284716,0,,0.0,,False,0,574.4563741,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,locked,38,0.0,0.0,7,9,9,5,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,274,5744.563741,40.0,constant,,0.037610707979183644
9,2,True,0,9,1,2,0,edge__adversarial-spatial__67,edge__adversarial-spatial,9,46,11,10,307,,bounded_transverse_width,,arc,0,0.04198999999999842,10,0,0,,,False,0,0,46,5,0,0,3,2,294,vector_service_locked0_grid21_29,[],0,19737.81871284716,0,,0.0,,False,0,574.4563741,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,locked,38,0.0,0.0,7,9,9,5,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,274,5744.563741,40.0,constant,,0.04202816600445658
11,3,True,0,11,0,1,1,edge__adversarial-spatial__67,edge__adversarial-spatial,10,24,11,10,326,,bounded_transverse_width,,arc,0,0.051400000000001,10,0,0,,,False,0,0,24,3,0,0,5,3,313,service_free1_convex22,[],623,22383.206276841833,0,,0.0,,False,0,638.6641258,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,free,41,1.0,0.0,6,4,6,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,292,6386.641258,40.0,constant,,0.051458667032420635
11,3,True,0,11,0,1,1,edge__adversarial-spatial__67,edge__adversarial-spatial,10,24,11,10,326,,bounded_transverse_width,,arc,0,0.05811599999999828,10,0,0,,,False,0,0,24,3,0,0,5,3,313,vector_service_free1_convex22,[],623,22383.206276841833,0,,0.0,,False,0,638.6641258,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,free,41,1.0,0.0,6,4,6,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,292,6386.641258,40.0,constant,,0.05815383396111429
16,3,True,0,16,0,3,1,edge__adversarial-spatial__67,edge__adversarial-spatial,10,23,13,10,332,,bounded_transverse_width,,arc,0,0.04113200000000106,10,0,0,,,False,0,0,23,6,0,0,5,3,317,service_locked1_convex22,[],581,20459.684554179585,0,,0.0,,False,0,603.0936911,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,locked,46,1.0,0.0,9,11,51,7,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6030.936911,40.0,constant,,0.04114370798924938
16,3,True,0,16,0,3,1,edge__adversarial-spatial__67,edge__adversarial-spatial,10,23,13,10,332,,bounded_transverse_width,,arc,0,0.04668500000000009,10,0,0,,,False,0,0,23,6,0,0,5,3,317,vector_service_locked1_convex22,[],581,20459.684554179585,0,,0.0,,False,0,603.0936911,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,locked,46,1.0,0.0,9,11,51,7,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6030.936911,40.0,constant,,0.046731833019293845
26,2,True,0,26,0,6,0,edge__adversarial-spatial__68,edge__adversarial-spatial,15,0,21,15,320,,bounded_transverse_width,,arc,0,0.04894000000000176,15,0,0,,,False,0,0,0,5,0,0,3,3,297,service_free2_grid21_29,[],528,23148.564339094126,0,,0.0,,False,0,431.84752433333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,60,2.0,0.0,15,6,3,5,39,15,ordinary,21,full_coverage_and_all_discovered_cleared,270,6477.712865,40.0,constant,,0.04897762497421354
26,2,True,0,26,0,6,0,edge__adversarial-spatial__68,edge__adversarial-spatial,15,0,21,15,320,,bounded_transverse_width,,arc,0,0.054778000000002436,15,0,0,,,False,0,0,0,5,0,0,3,3,297,vector_service_free2_grid21_29,[],528,23148.564339094126,0,,0.0,,False,0,431.84752433333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,60,2.0,0.0,15,6,3,5,39,15,ordinary,21,full_coverage_and_all_discovered_cleared,270,6477.712865,40.0,constant,,0.05481941701145843
17,0,True,0,17,1,4,0,edge__adversarial-spatial__68,edge__adversarial-spatial,14,46,18,15,272,,bounded_transverse_width,,arc,0,0.04983500000000163,15,0,0,,,False,0,0,46,6,0,0,3,3,252,service_locked0_grid21_29,[],0,23395.049282560387,0,,0.0,,False,0,417.0673236666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,locked,53,0.0,0.0,6,3,44,6,32,15,ordinary,21,full_coverage_and_all_discovered_cleared,233,6256.009855,40.0,constant,,0.049852667027153075
17,0,True,0,17,1,4,0,edge__adversarial-spatial__68,edge__adversarial-spatial,14,46,18,15,272,,bounded_transverse_width,,arc,0,0.056003999999997944,15,0,0,,,False,0,0,46,6,0,0,3,3,252,vector_service_locked0_grid21_29,[],0,23395.049282560387,0,,0.0,,False,0,417.0673236666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,locked,53,0.0,0.0,6,3,44,6,32,15,ordinary,21,full_coverage_and_all_discovered_cleared,233,6256.009855,40.0,constant,,0.0560457079554908
23,6,True,0,23,0,2,2,edge__adversarial-spatial__68,edge__adversarial-spatial,15,2,17,15,305,,bounded_transverse_width,,arc,0,0.051104999999999734,15,0,0,,,False,0,0,2,6,0,0,5,3,286,service_free1_convex22,[],438,24050.320804963572,0,,0.0,,False,0,438.8709439333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,56,1.0,0.0,15,1,7,6,34,15,ordinary,22,full_coverage_and_all_discovered_cleared,262,6583.064159,40.0,constant,,0.05112912500044331
23,6,True,0,23,0,2,2,edge__adversarial-spatial__68,edge__adversarial-spatial,15,2,17,15,305,,bounded_transverse_width,,arc,0,0.056443000000001575,15,0,0,,,False,0,0,2,6,0,0,5,3,286,vector_service_free1_convex22,[],438,24050.320804963572,0,,0.0,,False,0,438.8709439333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,56,1.0,0.0,15,1,7,6,34,15,ordinary,22,full_coverage_and_all_discovered_cleared,262,6583.064159,40.0,constant,,0.05648891697637737
