problem,category,strategy,runs,all_cleared_rate,min_clear_fraction,mean_total_s,p95_total_s,max_total_s,mean_per_source_s,max_per_source_s,mean_commands,max_commands,mean_move_m,mean_measurements,mean_clear_calls,mean_switches,mean_wall_s,max_wall_s,cpu_s_sum,exception_count
4,smooth_noise,active_2opt,3,1.0,1.0,11567.188159666666,12000.0150185,12068.31846,900.1581415670995,1035.0258222727273,380.6666666666667,417,47115.940820058786,340.0,38.666666666666664,302.0,0.3024701943504624,0.3518247500178404,0.905664999999992,0
4,truncated_bearing,active_2opt,3,1.0,1.0,12531.515120666669,13738.8730429,13871.194466,959.6051265000001,1117.5370661000002,479.6666666666667,594,50175.90893460766,358.3333333333333,119.33333333333333,320.0,0.33525348633217317,0.4158886250224896,0.992826000000008,0
4,unknown_count,active_2opt,7,1.0,1.0,12078.912307142858,13437.703175999999,13603.614813,947.9824722087031,1168.2021965,453.42857142857144,549,48659.56145029876,334.57142857142856,116.85714285714286,297.57142857142856,0.3139663750023049,0.43404695903882384,2.1842529999999982,0
4,worst_alternating,active_2opt,3,1.0,1.0,10782.992624,11678.027630499999,11709.450351,728.7217656634615,876.5556266153847,428.3333333333333,481,42681.629745479346,322.0,104.33333333333333,293.6666666666667,0.2821994586653697,0.35357208404457197,0.8452219999999997,0
4,worst_minus,active_2opt,3,1.0,1.0,10912.313617666667,11877.0904925,11934.603634,846.9682628403262,1032.6792926363635,426.3333333333333,481,43099.90141417068,341.0,83.33333333333333,310.6666666666667,0.24809409765293822,0.3094420420238748,0.7427399999999977,0
4,worst_plus,active_2opt,3,1.0,1.0,10679.587546666668,11558.9178597,11612.999638,763.4980828402778,967.7499698333332,362.6666666666667,431,43134.60439823359,325.0,35.666666666666664,292.0,0.2970418336723621,0.37809254199964926,0.8892039999999994,0
4,minimum_radius,active_genetic,7,1.0,1.0,10677.793536857143,11812.4419742,12152.609111,810.1405011846938,1101.8718655,387.57142857142856,474,43028.96768015478,307.2857142857143,78.28571428571429,273.57142857142856,0.27620716056221034,0.3509889999986626,1.9233009999999808,0
4,near_collinear,active_genetic,6,1.0,1.0,10981.141336833336,12450.78386725,12778.189402,753.1953590440171,851.8792934666667,348.5,454,45837.37335068351,260.0,86.5,224.83333333333334,0.2997051251780552,0.3341605419991538,1.7931420000000031,0
4,outward_boundary,active_genetic,6,1.0,1.0,11678.295682666665,11986.79856275,12004.692617,983.4162183330664,1190.7747477,527.5,572,43956.47841343665,436.1666666666667,89.33333333333333,413.8333333333333,0.19682598598107384,0.2503657909692265,1.1795600000000093,0
4,random,active_genetic,20,1.0,1.0,11187.05538185,12759.630364,13423.24059,860.9246773806424,1156.791228181818,400.2,531,45168.27691369823,322.75,75.45,286.5,0.3095439897006145,0.40638150001177564,6.178019000000013,0
4,smooth_noise,active_genetic,3,1.0,1.0,11567.188159666666,12000.0150185,12068.31846,900.1581415670995,1035.0258222727273,380.6666666666667,417,47115.940820058786,340.0,38.666666666666664,302.0,0.3013952919864096,0.349431749957148,0.9028300000000016,0
4,truncated_bearing,active_genetic,3,1.0,1.0,12531.515120666669,13738.8730429,13871.194466,959.6051265000001,1117.5370661000002,479.6666666666667,594,50175.90893460766,358.3333333333333,119.33333333333333,320.0,0.3259453889913857,0.4221346669946797,0.9752289999999988,0
4,unknown_count,active_genetic,7,1.0,1.0,12078.912307142858,13437.703175999999,13603.614813,947.9824722087031,1168.2021965,453.42857142857144,549,48659.56145029876,334.57142857142856,116.85714285714286,297.57142857142856,0.31376760728224845,0.40954712498933077,2.184106999999969,0
