active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
5,2,True,0,5,0,0,1,uniform__adversarial-spatial__71,uniform__adversarial-spatial,12,,12,12,341,,bounded_transverse_width,,,,0.037501999999999924,12,,0,0,,,,,,,0,0,,1,38,0,3,2,327,width40_f015_22,[],22540.016949674387,0,,0.0,,False,0,542.2502822499999,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,,13,0,14,1,16,12,ordinary,22,full_coverage_and_all_discovered_cleared,304,6507.003387,40.0,constant,,0.0375322499894537
5,2,True,0,5,0,0,1,uniform__adversarial-spatial__71,uniform__adversarial-spatial,12,22,12,12,319,,bounded_transverse_width,,base,0,0.036969000000002694,12,,0,0,,,,,,False,0,0,22,1,38,0,3,2,305,range_width015,[],22540.016949674387,0,,0.0,,False,0,531.4169489166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,0,14,1,16,12,ordinary,22,full_coverage_and_all_discovered_cleared,284,6377.003387,40.0,constant,,0.03698799997800961
5,2,True,0,5,0,0,1,uniform__adversarial-spatial__71,uniform__adversarial-spatial,12,21,12,12,320,,bounded_transverse_width,,base,0,0.03703400000000201,12,,0,0,,,21,1,21,False,0,0,21,1,38,0,3,2,306,faithful_width015,[],22540.016949674387,0,,0.0,,False,0,531.9169489166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,0,14,1,16,12,ordinary,22,full_coverage_and_all_discovered_cleared,285,6383.003387,40.0,constant,,0.03705654200166464
12,0,True,0,12,0,2,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,12,0,14,12,319,,bounded_transverse_width,,arc,46,0.041574000000000666,12,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,4,0,0,3,3,303,arc05_noskip_width015,[],21885.324465264646,0,,0.0,,False,0,519.7554075833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,11,4,48,4,24,12,ordinary,22,full_coverage_and_all_discovered_cleared,279,6237.064891,40.0,constant,,0.04160670901183039
12,0,True,0,12,0,2,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,12,23,14,12,296,,bounded_transverse_width,,arc,46,0.04122599999999821,12,cached_distance_prefix_sum,0,0,,,,,,False,0,0,23,4,0,0,3,3,280,fast_arc05_width015,[],21885.324465264646,0,,0.0,,False,0,508.42207425,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,11,4,48,4,24,12,ordinary,22,full_coverage_and_all_discovered_cleared,258,6101.064891,40.0,constant,,0.041304250014945865
12,0,True,0,12,0,2,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,12,20,14,12,299,,bounded_transverse_width,,arc,46,0.041422000000000736,12,cached_distance_prefix_sum,0,0,,,20,3,20,False,0,0,20,4,0,0,3,3,283,faithful_arc05_width015,[],21885.324465264646,0,,0.0,,False,0,509.75540758333335,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,11,4,48,4,24,12,ordinary,22,full_coverage_and_all_discovered_cleared,259,6117.064891,40.0,constant,,0.04144204099429771
14,5,True,0,14,1,2,2,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,0,13,12,331,,bounded_transverse_width,,locked,45,0.03795200000000065,12,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,3,0,0,4,3,316,locked_noskip_width015,[],24321.68225035208,0,,0.0,,False,0,566.444704,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,11,9,20,3,23,12,ordinary,22,full_coverage_and_all_discovered_cleared,290,6797.336448,40.0,constant,,0.03795820800587535
14,5,True,0,14,1,2,2,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,27,13,12,304,,bounded_transverse_width,,locked,45,0.03750300000000095,12,cached_distance_prefix_sum,0,0,,,,,,True,0,0,27,3,0,0,4,3,289,fast_locked_width015,[],24321.68225035208,0,,0.0,,False,0,552.944704,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,11,9,20,3,23,12,ordinary,22,full_coverage_and_all_discovered_cleared,263,6635.336448,40.0,constant,,0.03762770799221471
14,5,True,0,14,1,2,2,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,25,13,12,306,,bounded_transverse_width,,locked,45,0.03804099999999977,12,cached_distance_prefix_sum,0,0,,,25,2,25,True,0,0,25,3,0,0,4,3,291,faithful_locked_width015,[],24321.68225035208,0,,0.0,,False,0,554.2780373333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,11,9,20,3,23,12,ordinary,22,full_coverage_and_all_discovered_cleared,269,6651.336448,40.0,constant,,0.03809625003486872
6,1,True,0,6,2,2,0,edge__iid__67,edge__iid,8,,10,10,345,,bounded_transverse_width,,,,0.029823999999997852,10,,0,0,,,,,,,0,0,,1,37,0,3,2,333,width40_f015_22,[],21151.96205011894,0,,0.0,,False,0,625.6392407999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,,6,1,7,1,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,311,6256.392408,40.0,constant,,0.02984395797830075
6,1,True,0,6,2,2,0,edge__iid__67,edge__iid,8,25,10,10,320,,bounded_transverse_width,,base,0,0.029851000000000738,10,,0,0,,,,,,False,0,0,25,1,37,0,3,2,308,range_width015,[],21151.96205011894,0,,0.0,,False,0,610.6392407999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,6,1,7,1,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,286,6106.392408,40.0,constant,,0.029867042030673474
6,1,True,0,6,2,2,0,edge__iid__67,edge__iid,8,21,10,10,324,,bounded_transverse_width,,base,0,0.029790999999999457,10,,0,0,,,21,4,21,False,0,0,21,1,37,0,3,2,312,faithful_width015,[],21151.96205011894,0,,0.0,,False,0,613.4392408,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,6,1,7,1,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,294,6134.392408,40.0,constant,,0.029835833003744483
7,1,True,0,7,2,2,0,edge__iid__67,edge__iid,8,0,10,10,346,,bounded_transverse_width,,arc,38,0.03633999999999915,10,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,2,0,0,3,2,334,arc05_noskip_width015,[],21138.875107521035,0,,0.0,,False,0,625.977502,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,6,1,7,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,312,6259.77502,40.0,constant,,0.03640083299251273
7,1,True,0,7,2,2,0,edge__iid__67,edge__iid,8,25,10,10,321,,bounded_transverse_width,,arc,38,0.0356480000000019,10,cached_distance_prefix_sum,0,0,,,,,,False,0,0,25,2,0,0,3,2,309,fast_arc05_width015,[],21138.875107521035,0,,0.0,,False,0,610.977502,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,6,1,7,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,287,6109.77502,40.0,constant,,0.03566287498688325
7,1,True,0,7,2,2,0,edge__iid__67,edge__iid,8,21,10,10,325,,bounded_transverse_width,,arc,38,0.03637600000000063,10,cached_distance_prefix_sum,0,0,,,21,4,21,False,0,0,21,2,0,0,3,2,313,faithful_arc05_width015,[],21138.875107521035,0,,0.0,,False,0,613.777502,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,6,1,7,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6137.77502,40.0,constant,,0.03640579100465402
10,1,True,0,10,2,3,0,edge__iid__67,edge__iid,8,0,11,10,370,,bounded_transverse_width,,locked,41,0.03307399999999916,10,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,4,0,0,4,3,357,locked_noskip_width015,[],20345.637367047366,0,,0.0,,False,0,624.1127472000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,3,28,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,334,6241.127472,40.0,constant,,0.03315141599159688
10,1,True,0,10,2,3,0,edge__iid__67,edge__iid,8,38,11,10,332,,bounded_transverse_width,,locked,41,0.032223999999999364,10,cached_distance_prefix_sum,0,0,,,,,,True,0,0,38,4,0,0,4,3,319,fast_locked_width015,[],20345.637367047366,0,,0.0,,False,0,601.3127472,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,3,28,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,296,6013.127472,40.0,constant,,0.03230950003489852
10,1,True,0,10,2,3,0,edge__iid__67,edge__iid,8,35,11,10,335,,bounded_transverse_width,,locked,41,0.03238499999999789,10,cached_distance_prefix_sum,0,0,,,35,3,35,True,0,0,35,4,0,0,4,3,322,faithful_locked_width015,[],20345.637367047366,0,,0.0,,False,0,603.5127472,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,3,28,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,303,6035.127472,40.0,constant,,0.03240108396857977
19,2,True,0,19,1,1,0,edge__iid__68,edge__iid,14,,15,15,301,,bounded_transverse_width,,,,0.04207500000000053,15,,0,0,,,,,,,0,0,,6,54,0,3,2,284,width40_f015_22,[],24721.394031211723,0,,0.0,,False,0,446.68525373333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,,13,3,0,6,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,261,6700.278806,40.0,constant,,0.04208449996076524
19,2,True,0,19,1,1,0,edge__iid__68,edge__iid,14,3,15,15,298,,bounded_transverse_width,,base,0,0.046879999999998034,15,,0,0,,,,,,False,0,0,3,6,54,0,3,2,281,range_width015,[],24721.394031211723,0,,0.0,,False,0,445.55192040000003,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,13,3,0,6,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,259,6683.278806,40.0,constant,,0.04691729199839756
19,2,True,0,19,1,1,0,edge__iid__68,edge__iid,14,2,15,15,299,,bounded_transverse_width,,base,0,0.042612999999999346,15,,0,0,,,2,1,2,False,0,0,2,6,54,0,3,2,282,faithful_width015,[],24721.394031211723,0,,0.0,,False,0,445.9519204,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,13,3,0,6,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,260,6689.278806,40.0,constant,,0.042716207972262055
13,1,True,0,13,4,5,0,edge__iid__68,edge__iid,11,0,16,15,302,,bounded_transverse_width,,arc,49,0.042490000000000805,15,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,5,0,0,2,2,284,arc05_noskip_width015,[],22368.31293454236,0,,0.0,,False,0,415.6441724,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,15,1,3,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,263,6234.662586,40.0,constant,,0.04250487498939037
13,1,True,0,13,4,5,0,edge__iid__68,edge__iid,11,4,16,15,298,,bounded_transverse_width,,arc,49,0.04245200000000082,15,cached_distance_prefix_sum,0,0,,,,,,False,0,0,4,5,0,0,2,2,280,fast_arc05_width015,[],22368.31293454236,0,,0.0,,False,0,413.9775057333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,15,1,3,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,258,6209.662586,40.0,constant,,0.04255537496646866
13,1,True,0,13,4,5,0,edge__iid__68,edge__iid,11,3,16,15,299,,bounded_transverse_width,,arc,49,0.04237900000000039,15,cached_distance_prefix_sum,0,0,,,3,1,3,False,0,0,3,5,0,0,2,2,281,faithful_arc05_width015,[],22368.31293454236,0,,0.0,,False,0,414.4441724,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,15,1,3,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,260,6216.662586,40.0,constant,,0.04242270899703726
14,2,True,0,14,3,3,0,edge__iid__68,edge__iid,12,0,15,15,322,,bounded_transverse_width,,locked,49,0.04799700000000229,15,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,5,0,0,5,4,305,locked_noskip_width015,[],21580.00463729434,0,,0.0,,False,0,413.13339520000005,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,11,6,23,6,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,281,6197.000928,40.0,constant,,0.04802820802433416
14,2,True,0,14,3,3,0,edge__iid__68,edge__iid,12,41,15,15,281,,bounded_transverse_width,,locked,49,0.04671199999999942,15,cached_distance_prefix_sum,0,0,,,,,,True,0,0,41,5,0,0,5,4,264,fast_locked_width015,[],21580.00463729434,0,,0.0,,False,0,396.7333952,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,11,6,23,6,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,240,5951.000928,40.0,constant,,0.04671879200031981
14,2,True,0,14,3,3,0,edge__iid__68,edge__iid,12,38,15,15,284,,bounded_transverse_width,,locked,49,0.04760399999999976,15,cached_distance_prefix_sum,0,0,,,38,3,38,True,0,0,38,5,0,0,5,4,267,faithful_locked_width015,[],21580.00463729434,0,,0.0,,False,0,398.2667285333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,11,6,23,6,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,248,5974.000928,40.0,constant,,0.047665500023867935
13,1,True,0,13,4,4,0,edge__iid__69,edge__iid,11,,15,15,315,,bounded_transverse_width,,,,0.0424769999999981,15,,0,0,,,,,,,0,0,,4,49,0,3,3,298,width40_f015_22,[],23610.332054407605,0,,0.0,,False,0,437.2710937333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,,15,3,5,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,272,6559.066406,40.0,constant,,0.04248499998357147
13,1,True,0,13,4,4,0,edge__iid__69,edge__iid,11,21,15,15,294,,bounded_transverse_width,,base,0,0.04243199999999803,15,,0,0,,,,,,False,0,0,21,4,49,0,3,3,277,range_width015,[],23610.332054407605,0,,0.0,,False,0,428.87109373333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,15,3,5,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,251,6433.066406,40.0,constant,,0.04243679199134931
13,1,True,0,13,4,4,0,edge__iid__69,edge__iid,11,21,15,15,294,,bounded_transverse_width,,base,0,0.04267500000000268,15,,0,0,,,21,0,21,False,0,0,21,4,49,0,3,3,277,faithful_width015,[],23610.332054407605,0,,0.0,,False,0,428.87109373333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,15,3,5,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,251,6433.066406,40.0,constant,,0.04268941597547382
25,3,True,0,25,4,5,1,edge__iid__69,edge__iid,11,0,16,15,308,,bounded_transverse_width,,arc,60,0.056321999999997985,15,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,9,0,0,4,3,290,arc05_noskip_width015,[],24052.61479777609,0,,0.0,,False,0,440.16819746666664,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,11,2,13,9,38,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6602.522962,40.0,constant,,0.056365500029642135
25,3,True,0,25,4,5,1,edge__iid__69,edge__iid,11,3,16,15,305,,bounded_transverse_width,,arc,60,0.05601400000000112,15,cached_distance_prefix_sum,0,0,,,,,,False,0,0,3,9,0,0,4,3,287,fast_arc05_width015,[],24052.61479777609,0,,0.0,,False,0,438.96819746666665,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,11,2,13,9,38,15,ordinary,22,full_coverage_and_all_discovered_cleared,261,6584.522962,40.0,constant,,0.05603958299616352
25,3,True,0,25,4,5,1,edge__iid__69,edge__iid,11,3,16,15,305,,bounded_transverse_width,,arc,60,0.056186999999997767,15,cached_distance_prefix_sum,0,0,,,3,0,3,False,0,0,3,9,0,0,4,3,287,faithful_arc05_width015,[],24052.61479777609,0,,0.0,,False,0,438.96819746666665,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,11,2,13,9,38,15,ordinary,22,full_coverage_and_all_discovered_cleared,261,6584.522962,40.0,constant,,0.05626508401473984
10,2,True,0,10,2,2,0,edge__iid__69,edge__iid,13,0,15,15,311,,bounded_transverse_width,,locked,45,0.04475100000000154,15,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,3,0,0,3,2,294,locked_noskip_width015,[],20519.863382280826,0,,0.0,,False,0,394.59817833333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,16,7,39,3,23,15,ordinary,22,full_coverage_and_all_discovered_cleared,270,5918.972675,40.0,constant,,0.04476550000254065
10,2,True,0,10,2,2,0,edge__iid__69,edge__iid,13,57,15,15,254,,bounded_transverse_width,,locked,45,0.0436380000000014,15,cached_distance_prefix_sum,0,0,,,,,,True,0,0,57,3,0,0,3,2,237,fast_locked_width015,[],20519.863382280826,0,,0.0,,False,0,371.79817833333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,16,7,39,3,23,15,ordinary,22,full_coverage_and_all_discovered_cleared,213,5576.972675,40.0,constant,,0.043655875022523105
10,2,True,0,10,2,2,0,edge__iid__69,edge__iid,13,57,15,15,254,,bounded_transverse_width,,locked,45,0.04390899999999931,15,cached_distance_prefix_sum,0,0,,,57,0,57,True,0,0,57,3,0,0,3,2,237,faithful_locked_width015,[],20519.863382280826,0,,0.0,,False,0,371.79817833333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,16,7,39,3,23,15,ordinary,22,full_coverage_and_all_discovered_cleared,213,5576.972675,40.0,constant,,0.04399154195562005
7,0,True,0,7,4,4,0,edge__iid__70,edge__iid,6,,10,10,335,,bounded_transverse_width,,,,0.026751000000000857,10,,0,0,,,,,,,0,0,,3,39,0,3,3,323,width40_f015_22,[],20763.284229763005,0,,0.0,,False,0,611.6656845,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,,3,0,4,3,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,299,6116.656845,40.0,constant,,0.026784375018905848
7,0,True,0,7,4,4,0,edge__iid__70,edge__iid,6,1,10,10,334,,bounded_transverse_width,,base,0,0.026320999999999373,10,,0,0,,,,,,False,0,0,1,3,39,0,3,3,322,range_width015,[],20763.284229763005,0,,0.0,,False,0,611.0656845000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,3,0,4,3,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6110.656845,40.0,constant,,0.026336375041864812
7,0,True,0,7,4,4,0,edge__iid__70,edge__iid,6,1,10,10,334,,bounded_transverse_width,,base,0,0.026424000000002223,10,,0,0,,,1,0,1,False,0,0,1,3,39,0,3,3,322,faithful_width015,[],20763.284229763005,0,,0.0,,False,0,611.0656845000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,3,0,4,3,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6110.656845,40.0,constant,,0.02642820804612711
14,0,True,0,14,3,4,0,edge__iid__70,edge__iid,7,0,11,10,331,,bounded_transverse_width,,arc,46,0.032235000000000014,10,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,7,0,0,3,3,318,arc05_noskip_width015,[],19432.995269671275,0,,0.0,,False,0,582.4599052,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,3,0,0,7,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,5824.599052,40.0,constant,,0.03229750000173226
14,0,True,0,14,3,4,0,edge__iid__70,edge__iid,7,0,11,10,331,,bounded_transverse_width,,arc,46,0.03277599999999836,10,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,7,0,0,3,3,318,fast_arc05_width015,[],19432.995269671275,0,,0.0,,False,0,582.4599052,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,3,0,0,7,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,5824.599052,40.0,constant,,0.0328133330331184
14,0,True,0,14,3,4,0,edge__iid__70,edge__iid,7,0,11,10,331,,bounded_transverse_width,,arc,46,0.03263600000000011,10,cached_distance_prefix_sum,0,0,,,0,0,0,False,0,0,0,7,0,0,3,3,318,faithful_arc05_width015,[],19432.995269671275,0,,0.0,,False,0,582.4599052,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,3,0,0,7,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,5824.599052,40.0,constant,,0.032639916986227036
7,0,True,0,7,1,1,0,edge__iid__70,edge__iid,9,0,10,10,393,,bounded_transverse_width,,locked,39,0.03470100000000187,10,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,2,0,0,3,3,381,locked_noskip_width015,[],19010.83662954438,0,,0.0,,False,0,611.5167326,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,6,9,2,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,358,6115.167326,40.0,constant,,0.034720375027973205
7,0,True,0,7,1,1,0,edge__iid__70,edge__iid,9,52,10,10,341,,bounded_transverse_width,,locked,39,0.03372500000000045,10,cached_distance_prefix_sum,0,0,,,,,,True,0,0,52,2,0,0,3,3,329,fast_locked_width015,[],19010.83662954438,0,,0.0,,False,0,580.4167325999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,6,9,2,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,307,5804.167326,40.0,constant,,0.033761458995286375
7,0,True,0,7,1,1,0,edge__iid__70,edge__iid,9,44,10,10,349,,bounded_transverse_width,,locked,39,0.033706000000002234,10,cached_distance_prefix_sum,0,0,,,44,8,44,True,0,0,44,2,0,0,3,3,337,faithful_locked_width015,[],19010.83662954438,0,,0.0,,False,0,585.8167326,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,6,9,2,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,321,5858.167326,40.0,constant,,0.03372320899507031
14,1,True,0,14,0,0,0,edge__iid__71,edge__iid,12,,12,12,353,,bounded_transverse_width,,,,0.03355099999999922,12,,0,0,,,,,,,0,0,,0,47,0,3,3,339,width40_f015_22,[],21806.07781048399,0,,0.0,,False,0,535.9346300833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,,10,2,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,315,6431.215561,40.0,constant,,0.03361145901726559
14,1,True,0,14,0,0,0,edge__iid__71,edge__iid,12,17,12,12,336,,bounded_transverse_width,,base,0,0.03335599999999772,12,,0,0,,,,,,False,0,0,17,0,47,0,3,3,322,range_width015,[],21806.07781048399,0,,0.0,,False,0,527.4346300833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,10,2,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,298,6329.215561,40.0,constant,,0.033379542001057416
14,1,True,0,14,0,0,0,edge__iid__71,edge__iid,12,14,12,12,339,,bounded_transverse_width,,base,0,0.033855999999996556,12,,0,0,,,14,3,14,False,0,0,14,0,47,0,3,3,325,faithful_width015,[],21806.07781048399,0,,0.0,,False,0,528.9346300833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,10,2,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,301,6347.215561,40.0,constant,,0.03392249997705221
14,1,True,0,14,0,0,0,edge__iid__71,edge__iid,12,0,12,12,353,,bounded_transverse_width,,arc,47,0.036892999999999176,12,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,0,0,0,3,3,339,arc05_noskip_width015,[],21806.07781048399,0,,0.0,,False,0,535.9346300833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,10,2,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,315,6431.215561,40.0,constant,,0.03693791700061411
14,1,True,0,14,0,0,0,edge__iid__71,edge__iid,12,17,12,12,336,,bounded_transverse_width,,arc,47,0.036733999999999156,12,cached_distance_prefix_sum,0,0,,,,,,False,0,0,17,0,0,0,3,3,322,fast_arc05_width015,[],21806.07781048399,0,,0.0,,False,0,527.4346300833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,10,2,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,298,6329.215561,40.0,constant,,0.036828875017818063
14,1,True,0,14,0,0,0,edge__iid__71,edge__iid,12,14,12,12,339,,bounded_transverse_width,,arc,47,0.036809000000001646,12,cached_distance_prefix_sum,0,0,,,14,3,14,False,0,0,14,0,0,0,3,3,325,faithful_arc05_width015,[],21806.07781048399,0,,0.0,,False,0,528.9346300833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,10,2,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,301,6347.215561,40.0,constant,,0.03682204202050343
