active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,cpu_s,discovered_channels,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,forced_continuations,inconsistent_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
16,8,True,0,16,1,4,3,uniform__adversarial-spatial__112,uniform__adversarial-spatial,12,16,13,338,,fixed,5.0,0.040160000000000196,13,0,0,,,0,0,0.0001415829756297171,2,46,0,7,4,320,packet_wide5_22,[],22488.71115429316,0,,0.0,,False,0,497.5186328461538,"[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19]",,4,112,12,9,7,2,24,13,ordinary,22,full_coverage_and_all_discovered_cleared,296,6467.742227,,,,0.04020354198291898
16,3,True,0,16,0,3,1,uniform__adversarial-spatial__112,uniform__adversarial-spatial,13,16,13,327,,bounded_transverse_width,,0.037524000000004776,13,0,0,,,0,0,0.000134292000439018,4,49,0,4,3,309,width40_22,[],22451.150582179245,0,,0.0,,False,0,491.55616246153846,"[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19]",30.0,4,112,16,3,2,4,27,13,ordinary,22,full_coverage_and_all_discovered_cleared,281,6390.230112,40.0,constant,,0.03755966597236693
12,2,True,0,12,0,4,1,uniform__adversarial-spatial__112,uniform__adversarial-spatial,13,17,13,318,,bounded_transverse_width,,0.03871499999999628,13,0,0,,,0,0,0.00014312495477497578,3,46,0,3,3,299,width_uncertainty100_22,[],21962.70481934226,0,,0.0,,False,0,480.1185353076923,"[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19]",30.0,4,112,14,1,2,3,24,13,ordinary,22,full_coverage_and_all_discovered_cleared,277,6241.540959,100.0,uncertainty,,0.03875529201468453
13,2,True,0,13,0,3,0,uniform__adversarial-spatial__112,uniform__adversarial-spatial,13,16,13,312,,bounded_transverse_width,,0.03463999999999601,13,0,0,,,0,0,0.00012220797361806035,4,46,0,4,3,294,width40_f015_22,[],22714.92288186784,0,,0.0,,False,0,488.92188999999996,"[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19]",30.0,4,112,14,4,17,4,24,13,ordinary,22,full_coverage_and_all_discovered_cleared,269,6355.98457,40.0,constant,,0.034658499993383884
22,4,True,0,22,0,2,2,uniform__adversarial-spatial__113,uniform__adversarial-spatial,10,12,10,361,,,,0.031589999999994234,10,0,0,,,,0,0.00013050000416114926,,32,0,,,347,quarter22,[],21159.25803150497,0,,0.0,,False,,633.8851599,"[1, 2, 3, 5, 7, 8, 9, 12, 16, 19]",,4,113,5,1,0,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,316,6338.851599,,,,0.031614249979611486
22,0,True,0,22,0,5,0,uniform__adversarial-spatial__113,uniform__adversarial-spatial,10,15,10,363,,,,0.03799000000000774,10,0,0,,,0,0,0.00013954099267721176,3,54,0,8,8,346,packet_center22,[],20168.557841363017,0,,0.0,,False,0,614.2711565,"[1, 2, 3, 5, 7, 8, 9, 12, 16, 19]",,4,113,7,7,14,3,32,10,ordinary,22,full_coverage_and_all_discovered_cleared,314,6142.711565,,,,0.03803691698703915
27,0,True,0,27,0,2,0,uniform__adversarial-spatial__113,uniform__adversarial-spatial,9,16,10,370,,,,0.03810900000000572,10,0,0,,,,0,0.0001348750083707273,,32,0,,,352,clearance_f015_22,[],20537.353347000357,4,112.88682699172799,13.746688706788808,9,False,,624.9470666,"[1, 2, 3, 5, 7, 8, 9, 12, 16, 19]",,4,113,6,3,1,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,314,6249.470666,,,,0.038123208039905876
7,0,True,0,7,1,2,0,uniform__adversarial-spatial__113,uniform__adversarial-spatial,9,11,10,358,,fixed,5.0,0.028746000000012373,10,0,0,,,0,0,0.00015216704923659563,4,39,0,2,2,345,packet_wide5_22,[],19656.14402817639,0,,0.0,,False,0,603.3228806,"[1, 2, 3, 5, 7, 8, 9, 12, 16, 19]",,4,113,7,2,4,4,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,324,6033.228806,,,,0.028802583983633667
10,0,True,0,10,1,4,0,uniform__adversarial-spatial__113,uniform__adversarial-spatial,9,13,10,361,,bounded_transverse_width,,0.030052000000011958,10,0,0,,,0,0,0.00013150001177564263,3,42,0,3,3,346,width40_22,[],19744.477162663938,0,,0.0,,False,0,606.2895427000001,"[1, 2, 3, 5, 7, 8, 9, 12, 16, 19]",30.0,4,113,7,3,5,3,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,325,6062.895427,40.0,constant,,0.030079957970883697
14,3,True,0,14,0,3,1,uniform__adversarial-spatial__113,uniform__adversarial-spatial,10,13,10,355,,bounded_transverse_width,,0.03158000000000527,10,0,0,,,0,0,0.00013825000496581197,1,44,0,3,3,340,width_uncertainty100_22,[],20552.149802249463,0,,0.0,,False,0,618.5429956,"[1, 2, 3, 5, 7, 8, 9, 12, 16, 19]",30.0,4,113,5,3,0,1,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,316,6185.429956,100.0,uncertainty,,0.031620875000953674
14,3,True,0,14,0,4,1,uniform__adversarial-spatial__113,uniform__adversarial-spatial,10,14,10,357,,bounded_transverse_width,,0.03150700000000484,10,0,0,,,0,0,0.00014287501107901335,3,44,0,5,3,341,width40_f015_22,[],20814.679975691055,0,,0.0,,False,0,624.6935993,"[1, 2, 3, 5, 7, 8, 9, 12, 16, 19]",30.0,4,113,5,4,1,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,317,6246.935993,40.0,constant,,0.03151045803679153
20,0,True,0,20,1,3,0,uniform__adversarial-spatial__114,uniform__adversarial-spatial,10,13,11,362,,,,0.036496999999997115,11,0,0,,,,0,0.0001337080029770732,,33,0,,,347,quarter22,[],22162.15986740078,0,,0.0,,False,,595.5847244545455,"[2, 3, 4, 5, 8, 9, 11, 13, 14, 18, 19]",,4,114,24,8,6,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,323,6551.431969,,,,0.03658262500539422
5,0,True,0,5,2,2,0,uniform__adversarial-spatial__114,uniform__adversarial-spatial,9,11,11,328,,,,0.030940999999998553,11,0,0,,,0,0,0.00013791699893772602,2,38,0,2,2,315,packet_center22,[],20045.229024413056,0,,0.0,,False,0,539.185982,"[2, 3, 4, 5, 8, 9, 11, 13, 14, 18, 19]",,4,114,13,2,12,2,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,292,5931.045802,,,,0.03097466699546203
23,2,True,0,23,0,1,1,uniform__adversarial-spatial__114,uniform__adversarial-spatial,11,12,11,373,,,,0.04144300000000101,11,0,0,,,,0,0.0001320410519838333,,33,0,,,359,clearance_f015_22,[],22162.271637819962,0,128.9192700105259,0.0,11,False,,601.4049386363636,"[2, 3, 4, 5, 8, 9, 11, 13, 14, 18, 19]",,4,114,29,6,2,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,330,6615.454325,,,,0.04148466698825359
11,4,True,0,11,1,2,2,uniform__adversarial-spatial__114,uniform__adversarial-spatial,10,12,11,317,,fixed,5.0,0.03335599999999772,11,0,0,,,0,0,0.00015129201347008348,6,42,0,5,3,303,packet_wide5_22,[],21649.33971714799,0,,0.0,,False,0,562.0789038181819,"[2, 3, 4, 5, 8, 9, 11, 13, 14, 18, 19]",,4,114,12,0,19,6,20,11,ordinary,22,full_coverage_and_all_discovered_cleared,280,6182.867942,,,,0.033361791050992906
9,0,True,0,9,2,3,0,uniform__adversarial-spatial__114,uniform__adversarial-spatial,9,12,11,298,,bounded_transverse_width,,0.03783300000000622,11,0,0,,,0,0,0.000120583048556,4,42,0,2,2,284,width40_22,[],20324.27777837163,0,,0.0,,False,0,527.714141090909,"[2, 3, 4, 5, 8, 9, 11, 13, 14, 18, 19]",30.0,4,114,11,0,23,4,20,11,ordinary,22,full_coverage_and_all_discovered_cleared,262,5804.855552,40.0,constant,,0.03784629196161404
8,3,True,0,8,1,2,1,uniform__adversarial-spatial__114,uniform__adversarial-spatial,10,12,11,336,,bounded_transverse_width,,0.030816999999998984,11,0,0,,,0,0,0.00012437504483386874,2,39,0,3,2,322,width_uncertainty100_22,[],21964.85875645177,0,,0.0,,False,0,578.0883407272727,"[2, 3, 4, 5, 8, 9, 11, 13, 14, 18, 19]",30.0,4,114,15,4,23,2,17,11,ordinary,22,full_coverage_and_all_discovered_cleared,298,6358.971748,100.0,uncertainty,,0.030849125003442168
11,2,True,0,11,1,3,1,uniform__adversarial-spatial__114,uniform__adversarial-spatial,10,13,11,284,,bounded_transverse_width,,0.033465999999990004,11,0,0,,,0,0,0.0001330000231973827,4,43,0,4,3,269,width40_f015_22,[],20439.38573613012,0,,0.0,,False,0,521.9888312727272,"[2, 3, 4, 5, 8, 9, 11, 13, 14, 18, 19]",30.0,4,114,8,0,37,4,21,11,ordinary,22,full_coverage_and_all_discovered_cleared,248,5741.877144,40.0,constant,,0.03349783399607986
18,0,True,0,18,0,2,0,uniform__adversarial-spatial__115,uniform__adversarial-spatial,12,14,12,344,,,,0.039672000000010144,12,0,0,,,,0,0.0001128339790739119,,34,0,,,328,quarter22,[],22745.76882415509,0,,0.0,,False,,546.0961468333334,"[4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19]",,4,115,9,5,7,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,298,6553.153762,,,,0.039681750000454485
10,0,True,0,10,0,1,0,uniform__adversarial-spatial__115,uniform__adversarial-spatial,12,13,12,318,,,,0.03679200000000549,12,0,0,,,0,0,0.00013029196998104453,3,44,0,5,5,303,packet_center22,[],20302.98391420524,0,,0.0,,False,0,493.2997316666667,"[4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19]",,4,115,8,5,32,4,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,281,5919.59678,,,,0.03681100002722815
15,0,True,0,15,3,3,0,uniform__adversarial-spatial__115,uniform__adversarial-spatial,9,12,12,342,,,,0.03997599999999579,12,0,0,,,,0,0.00014954200014472008,,34,0,,,328,clearance_f015_22,[],22552.464243587794,0,82.95990323241949,0.0,9,False,,542.6244036666667,"[4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19]",,4,115,12,1,7,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,301,6511.492844,,,,0.039996457984671
4,0,True,0,4,1,1,0,uniform__adversarial-spatial__115,uniform__adversarial-spatial,11,12,12,313,,fixed,5.0,0.03322599999999909,12,0,0,,,0,0,0.00013516703620553017,2,38,0,2,2,299,packet_wide5_22,[],20111.367929667522,0,,0.0,,False,0,488.02279866666663,"[4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19]",,4,115,8,1,30,2,16,12,ordinary,22,full_coverage_and_all_discovered_cleared,279,5856.273584,,,,0.033273083972744644
5,0,True,0,5,0,2,0,uniform__adversarial-spatial__115,uniform__adversarial-spatial,12,14,12,314,,bounded_transverse_width,,0.03251299999999446,12,0,0,,,0,0,0.00012679200153797865,2,39,0,2,2,298,width40_22,[],20185.52124768433,0,,0.0,,False,0,489.34202058333335,"[4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19]",30.0,4,115,7,2,31,2,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,279,5872.104247,40.0,constant,,0.032527040981221944
6,1,True,0,6,0,0,0,uniform__adversarial-spatial__115,uniform__adversarial-spatial,12,12,12,314,,bounded_transverse_width,,0.03427100000000394,12,0,0,,,0,0,0.00012254196917638183,2,39,0,2,2,300,width_uncertainty100_22,[],20362.56405111498,0,,0.0,,False,0,492.7094005833333,"[4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19]",30.0,4,115,7,0,30,2,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,280,5912.512807,100.0,uncertainty,,0.034285834000911564
7,0,True,0,7,0,1,0,uniform__adversarial-spatial__115,uniform__adversarial-spatial,12,13,12,318,,bounded_transverse_width,,0.03597499999999343,12,0,0,,,0,0,0.0001278329873457551,2,41,0,2,2,303,width40_f015_22,[],20182.27741846784,0,,0.0,,False,0,491.37129008333335,"[4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19]",30.0,4,115,9,4,30,2,19,12,ordinary,22,full_coverage_and_all_discovered_cleared,282,5896.455481,40.0,constant,,0.035986540955491364
29,5,True,0,29,1,9,2,uniform__adversarial-spatial__116,uniform__adversarial-spatial,15,24,16,285,,,,0.05046199999999601,16,0,0,,,,0,0.00012995803263038397,,33,5,,,259,quarter22,[],22858.81002888625,0,,0.0,,False,,387.797625125,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",,4,116,33,12,42,,,16,ordinary,17,public_upper_bound_16,234,6204.762002,,,,0.050485583022236824
26,3,True,0,26,1,4,1,uniform__adversarial-spatial__116,uniform__adversarial-spatial,15,19,16,275,,,,0.05356199999999944,16,0,0,,,0,0,0.00012450001668184996,3,57,5,8,7,254,packet_center22,[],21383.948906145644,0,,0.0,,False,0,366.11186125,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",,4,116,27,9,30,3,40,16,ordinary,17,public_upper_bound_16,222,5857.78978,,,,0.05359258298994973
41,5,True,0,41,0,5,2,uniform__adversarial-spatial__116,uniform__adversarial-spatial,15,26,16,217,,,,0.05898100000000284,16,0,0,,,,0,0.00011845899280160666,,24,14,,,189,clearance_f015_22,[],18274.79340612964,5,169.7370961985918,13.401402989719033,14,False,,304.6224176875,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",,4,116,46,23,25,,,16,ordinary,8,public_upper_bound_16,164,4873.958683,,,,0.05903020896948874
13,4,True,0,13,2,3,1,uniform__adversarial-spatial__116,uniform__adversarial-spatial,14,17,16,251,,fixed,5.0,0.04426999999999737,16,0,0,,,0,0,0.00011220894521102309,4,43,5,3,2,232,packet_wide5_22,[],21147.74070015372,0,,0.0,,False,0,355.0967586875,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",,4,116,28,2,40,4,26,16,ordinary,17,public_upper_bound_16,209,5681.548139,,,,0.04431658401153982
15,2,True,0,15,1,3,0,uniform__adversarial-spatial__116,uniform__adversarial-spatial,15,18,16,222,,bounded_transverse_width,,0.042930999999995834,16,0,0,,,0,0,0.00011629197979345918,2,42,9,4,3,202,width40_22,[],17464.563370267544,0,,0.0,,False,0,298.057042125,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",30.0,4,116,21,1,36,2,29,16,ordinary,13,public_upper_bound_16,180,4768.912674,40.0,constant,,0.04295441601425409
11,1,True,0,11,1,4,0,uniform__adversarial-spatial__116,uniform__adversarial-spatial,15,19,16,232,,bounded_transverse_width,,0.04405900000000429,16,0,0,,,0,0,0.00011608400382101536,2,43,5,3,3,211,width_uncertainty100_22,[],20467.47607434568,0,,0.0,,False,0,339.21845075,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",30.0,4,116,22,2,54,2,26,16,ordinary,17,public_upper_bound_16,190,5427.495212,100.0,uncertainty,,0.04409316700184718
15,1,True,0,15,3,8,0,uniform__adversarial-spatial__116,uniform__adversarial-spatial,13,21,16,253,,bounded_transverse_width,,0.05085699999999349,16,0,0,,,0,0,9.962497279047966e-05,4,47,5,3,3,230,width40_f015_22,[],21213.6214944975,0,,0.0,,False,0,356.1077684375,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",30.0,4,116,24,0,40,4,30,16,ordinary,17,public_upper_bound_16,210,5697.724295,40.0,constant,,0.0509168750140816
37,11,True,0,37,3,4,5,edge__iid__107,edge__iid,8,12,11,383,,,,0.03729299999999114,11,0,0,,,,0,0.00011408299906179309,,33,0,,,369,quarter22,[],21161.37955699084,0,,0.0,,False,,587.1159919090909,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",,4,107,3,0,11,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,323,6458.275911,,,,0.03732158296043053
28,5,True,0,28,3,4,2,edge__iid__107,edge__iid,8,12,11,403,,,,0.0416230000000013,11,0,0,,,0,0,0.00021125003695487976,4,58,0,9,8,389,packet_center22,[],22250.80575396266,0,,0.0,,False,0,618.4691953636363,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",,4,107,8,4,15,4,36,11,ordinary,22,full_coverage_and_all_discovered_cleared,350,6803.161149,,,,0.04165854200255126
44,10,True,0,44,0,1,4,edge__iid__107,edge__iid,11,12,11,391,,,,0.041568999999995526,11,0,0,,,,0,0.0001668750192038715,,33,0,,,377,clearance_f015_22,[],20703.670326457646,0,62.80072260238088,0.0,10,False,,582.6121878181818,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",,4,107,4,1,11,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,325,6408.734066,,,,0.04162491601891816
15,6,True,0,15,1,1,2,edge__iid__107,edge__iid,10,11,11,397,,fixed,5.0,0.029475000000005025,11,0,0,,,0,0,0.00015904096653684974,3,44,0,5,3,384,packet_wide5_22,[],20298.176078181426,0,,0.0,,False,0,581.148655909091,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",,4,107,4,0,3,3,22,11,ordinary,22,full_coverage_and_all_discovered_cleared,358,6392.635215,,,,0.029490208020433784
9,2,True,0,9,1,1,0,edge__iid__107,edge__iid,10,11,11,395,,bounded_transverse_width,,0.02941500000000019,11,0,0,,,0,0,0.00015412498032674193,4,40,0,2,2,382,width40_22,[],21147.387686527232,0,,0.0,,False,0,595.7706852727273,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",30.0,4,107,5,0,4,4,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,359,6553.477538,40.0,constant,,0.02942841697949916
16,7,True,0,16,1,1,2,edge__iid__107,edge__iid,10,11,11,398,,bounded_transverse_width,,0.029570999999990022,11,0,0,,,0,0,0.00014824996469542384,3,44,0,5,3,385,width_uncertainty100_22,[],20795.662761144275,0,,0.0,,False,0,590.6484138181818,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",30.0,4,107,4,0,3,3,22,11,ordinary,22,full_coverage_and_all_discovered_cleared,358,6497.132552,100.0,uncertainty,,0.029592666018288583
10,2,True,0,10,2,2,0,edge__iid__107,edge__iid,9,11,11,397,,bounded_transverse_width,,0.02992299999999659,11,0,0,,,0,0,0.00014070799807086587,4,41,0,2,2,384,width40_f015_22,[],20928.901420603757,0,,0.0,,False,0,592.7982074545454,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",30.0,4,107,5,1,3,4,19,11,ordinary,22,full_coverage_and_all_discovered_cleared,360,6520.780282,40.0,constant,,0.029945667018182576
33,1,True,0,33,6,6,0,edge__iid__108,edge__iid,5,11,11,334,,,,0.03699500000000455,11,0,0,,,,0,0.00015379104297608137,,33,0,,,321,quarter22,[],20468.541743152353,0,,0.0,,False,,548.791668,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",,4,108,8,0,0,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,283,6036.708348,,,,0.03708837501471862
18,1,True,0,18,2,2,0,edge__iid__108,edge__iid,9,11,11,323,,,,0.03389299999999196,11,0,0,,,0,0,0.0001451660064049065,3,49,0,5,5,310,packet_center22,[],19812.03289730248,0,,0.0,,False,0,531.4915072727273,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",,4,108,9,0,0,3,27,11,ordinary,22,full_coverage_and_all_discovered_cleared,279,5846.40658,,,,0.03390741703333333
51,0,True,0,51,7,7,0,edge__iid__108,edge__iid,3,11,11,355,,,,0.0496260000000035,11,0,0,,,,0,0.00012779200915247202,,33,0,,,342,clearance_f015_22,[],20338.34022455514,0,3.442524112734219,0.0,1,False,,556.606185909091,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",,4,108,11,0,0,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,290,6122.668045,,,,0.04964304098393768
13,2,True,0,13,2,2,0,edge__iid__108,edge__iid,9,11,11,315,,fixed,5.0,0.029237999999992326,11,0,0,,,0,0,0.00014641700545325875,3,44,0,3,2,302,packet_wide5_22,[],20016.827774103545,0,,0.0,,False,0,531.4877778181818,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",,4,108,6,0,0,3,22,11,ordinary,22,full_coverage_and_all_discovered_cleared,278,5846.365556,,,,0.029297416971530765
17,3,True,0,17,0,0,0,edge__iid__108,edge__iid,11,11,11,321,,bounded_transverse_width,,0.03232500000000016,11,0,0,,,0,0,0.00013775000115856528,5,47,0,3,2,308,width40_22,[],20276.125049563023,0,,0.0,,False,0,539.2931828181819,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",30.0,4,108,8,0,0,5,25,11,ordinary,22,full_coverage_and_all_discovered_cleared,282,5932.225011,40.0,constant,,0.032325125008355826
17,2,True,0,17,2,3,0,edge__iid__108,edge__iid,9,12,11,318,,bounded_transverse_width,,0.030521000000007348,11,0,0,,,0,0,0.00013029202818870544,4,48,0,4,3,304,width_uncertainty100_22,[],20088.484362588406,0,,0.0,,False,0,533.9724431818181,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",30.0,4,108,4,0,0,4,26,11,ordinary,22,full_coverage_and_all_discovered_cleared,278,5873.696875,100.0,uncertainty,,0.030523333989549428
13,1,True,0,13,4,4,0,edge__iid__108,edge__iid,7,11,11,317,,bounded_transverse_width,,0.031182000000001153,11,0,0,,,0,0,0.00012929202057421207,4,45,0,2,2,304,width40_f015_22,[],19992.341742727232,0,,0.0,,False,0,532.2243954545455,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",30.0,4,108,8,0,0,4,23,11,ordinary,22,full_coverage_and_all_discovered_cleared,281,5854.46835,40.0,constant,,0.03121766698313877
28,0,True,0,28,4,4,0,edge__iid__109,edge__iid,8,12,12,353,,,,0.043285000000011564,12,0,0,,,,0,0.0001758750295266509,,34,0,,,339,quarter22,[],22004.830413976204,0,,0.0,,False,,538.7471734166667,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",,4,109,17,1,6,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,309,6464.966081,,,,0.04331720800837502
12,0,True,0,12,5,6,0,edge__iid__109,edge__iid,7,13,12,336,,,,0.036838000000003035,12,0,0,,,0,0,0.00014237494906410575,4,46,0,6,6,321,packet_center22,[],21443.718973509112,0,,0.0,,False,0,520.9786495,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",,4,109,11,1,2,4,24,12,ordinary,22,full_coverage_and_all_discovered_cleared,295,6251.743794,,,,0.036871083022560924
44,0,True,0,44,4,5,0,edge__iid__109,edge__iid,7,13,12,371,,,,0.05424899999999866,12,0,0,,,,0,0.00014474999625235796,,34,0,,,356,clearance_f015_22,[],22349.74545797522,0,45.02953459534275,0.0,6,False,,551.9957573333334,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",,4,109,21,3,3,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,311,6623.949088,,,,0.0542679579812102
5,0,True,0,5,3,4,0,edge__iid__109,edge__iid,9,13,12,334,,fixed,5.0,0.03366300000000422,12,0,0,,,0,0,0.0001712499652057886,2,39,0,2,2,319,packet_wide5_22,[],22098.03676813257,0,,0.0,,False,0,531.2172792499999,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",,4,109,16,0,15,2,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,297,6374.607351,,,,0.03369200002634898
6,0,True,0,6,4,5,0,edge__iid__109,edge__iid,8,13,12,329,,bounded_transverse_width,,0.03323299999999563,12,0,0,,,0,0,0.00013395899441093206,4,40,0,2,2,314,width40_22,[],21476.485635475612,0,,0.0,,False,0,518.5247605000001,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",30.0,4,109,10,1,2,4,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,294,6222.297126,40.0,constant,,0.03329616697737947
6,0,True,0,6,3,5,0,edge__iid__109,edge__iid,9,14,12,338,,bounded_transverse_width,,0.0352800000000002,12,0,0,,,0,0,0.00013358297292143106,2,40,0,2,2,322,width_uncertainty100_22,[],22015.80197084246,0,,0.0,,False,0,531.6800325833334,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",30.0,4,109,17,0,14,2,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,301,6380.160391,100.0,uncertainty,,0.03531233296962455
5,0,True,0,5,5,5,0,edge__iid__109,edge__iid,7,12,12,327,,bounded_transverse_width,,0.03264000000000067,12,0,0,,,0,0,0.0001526250271126628,3,39,0,2,2,313,width40_f015_22,[],21279.838879603878,0,,0.0,,False,0,514.41398125,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",30.0,4,109,10,1,1,3,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,292,6172.967775,40.0,constant,,0.032656207971740514
41,8,True,0,41,3,5,3,edge__iid__110,edge__iid,10,15,13,364,,,,0.046452999999999633,13,0,0,,,,0,0.00012979196617379785,,35,0,,,347,quarter22,[],24209.57555150524,0,,0.0,,False,,534.9165465384615,"[2, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20]",,4,110,8,4,0,,,13,ordinary,22,full_coverage_and_all_discovered_cleared,306,6953.915105,,,,0.04648395802360028
24,4,True,0,24,5,5,0,edge__iid__110,edge__iid,8,13,13,327,,,,0.04278899999999908,13,0,0,,,0,0,0.0001569580053910613,5,53,0,9,7,312,packet_center22,[],20460.904081340683,0,,0.0,,False,0,461.32160115384613,"[2, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20]",,4,110,12,5,1,5,31,13,ordinary,22,full_coverage_and_all_discovered_cleared,280,5997.180815,,,,0.042833833023905754
