all_cleared,faster_cases,max_total_s,max_wall_s,mean_commands,mean_cpu_s,mean_init_s,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,pooled_per_source_s,problem,runs,slower_cases,split,worst_regression_s
150,131,6861.775436,0.06226691702613607,297.93333333333334,0.04503289333333366,0.00015349110821262003,486.5443725463723,5904.391289713333,0.04508952581944565,history_first8_width015,6580.23563735,468.602483310582,4,150,14,ordinary,1355.9468270000002
150,131,6861.775436,0.06038849998731166,297.93333333333334,0.04246271333333359,0.00019305720226839185,486.5443725463723,5904.391289713333,0.04250347830976049,batch_history_first8_width015,6580.23563735,468.602483310582,4,150,14,ordinary,1355.9468270000002
45,0,8349.223277,0.04322279099142179,348.9555555555556,0.03358446666666926,0.00023014349086831015,550.2111162776923,6883.8437546000005,0.03361700553343528,width40_f015_22,7527.475670999999,529.5264426615385,4,45,0,stress,0.0
45,36,8307.223277,0.04328754101879895,339.64444444444445,0.03349311111110814,0.00017011033810882106,545.6379966195727,6828.221532377778,0.03353255731571052,range_width015,7524.5285269999995,525.2478101829059,4,45,0,stress,0.0
45,36,8307.223277,0.04445708298590034,340.68888888888887,0.033752911111111596,0.00016452777587498227,546.2535521751282,6834.910421266667,0.033805165756752506,faithful_width015,7524.5285269999995,525.7623400974359,4,45,0,stress,0.0
45,36,8307.223277,0.04432454099878669,339.64444444444445,0.03453102222222305,0.00016810561711382534,545.6970137135897,6828.8437546000005,0.034581294444958784,deferred_width015,7524.5285269999995,525.2956734307693,4,45,0,stress,0.0
45,36,8301.223277,0.06640958302887157,339.2,0.04059937777777741,0.00016173335801189143,545.4710308076069,6826.199310155555,0.040642083266801715,predict8_width015,7524.5285269999995,525.0922546273505,4,45,0,stress,0.0
45,34,8176.214648,0.058367916964925826,332.46666666666664,0.03831957777777827,0.00035456568649452593,531.1185511805343,6649.45370871111,0.03835590002385692,arc05_noskip_width015,7579.519312399999,511.49643913162384,4,45,8,stress,1404.1604779999998
45,37,8134.214648,0.05865066702244803,325.93333333333334,0.039222511111111344,0.00016706297432796823,527.9727819497651,6610.787042044443,0.039256398180603155,deferred_arc05_width015,7417.353894,508.5220801572649,4,45,7,stress,1404.1604779999998
45,21,7880.790502,0.05060533300274983,350.1333333333333,0.03425273333333381,0.00014906391346206267,541.2084222780983,6752.483103577779,0.03428622035749464,locked_noskip_width015,7705.742586399999,519.4217771982907,4,45,24,stress,1539.467917
45,23,7527.790502,0.050828500010538846,331.53333333333336,0.0348640888888863,0.0001592008164152503,532.366606038782,6642.238659133334,0.034894030515311494,deferred_locked_width015,7421.0955846,510.9414353179488,4,45,22,stress,1539.467917
45,36,8301.223277,0.045608999964315444,339.4888888888889,0.03596488888888921,0.00015863431358916893,545.6198342264104,6827.910421266667,0.03599397685999672,cheap_predict4_width015,7524.5285269999995,525.2238785589743,4,45,0,stress,0.0
