all_cleared,errors,max_total_s,max_wall_s,mean_commands,mean_optical_fallbacks,mean_pair_cuts,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,problem,runs,slower_cases,split
75,0,7506.246847,0.04559329099720344,316.14666666666665,0.0,1.4266666666666667,552.2792609153333,6621.498929346665,0.03323477834385509,wide_f05_10_22,7228.9249909,4,75,62,ordinary
18,0,8387.436014,0.059464292018674314,343.55555555555554,0.3333333333333333,12.055555555555555,554.4754011361111,6753.361689777778,0.036316770947046786,quarter22,8309.12547915,4,18,0,stress
18,0,8387.436014,0.054231834015809,344.77777777777777,0.3333333333333333,10.944444444444445,572.6062939583334,6978.057186000001,0.03914654621298218,packet_center22,8309.12547915,4,18,11,stress
18,0,8455.054363,0.042122375045437366,329.6666666666667,0.0,9.333333333333334,560.1431329951388,6834.433123055557,0.03122496055180414,wide3_22,8353.3717105,4,18,8,stress
18,0,8455.054363,0.045368833001703024,342.8333333333333,0.0,8.166666666666666,567.6112503548611,6866.631366611112,0.03324492355265344,packet_wide3_22,8353.3717105,4,18,9,stress
18,0,8503.201839,0.03950387495569885,324.77777777777777,0.0,7.222222222222222,563.4175673138891,6857.2766923888885,0.030641245455222413,wide5_22,8447.84418395,4,18,12,stress
18,0,8503.201839,0.04115158302010968,338.6111111111111,0.0,6.222222222222222,568.1490927083335,6933.329529166666,0.03252901144636174,packet_wide5_22,8447.84418395,4,18,14,stress
18,0,8630.643352,0.037791334034409374,319.1666666666667,0.0,4.888888888888889,563.3358375819445,6866.578483277778,0.029301840343072802,wide10_22,8608.362704899999,4,18,12,stress
18,0,8630.643352,0.03987987502478063,330.3333333333333,0.0,4.666666666666667,569.7086369916667,6989.335260999999,0.0320696389535442,packet_wide10_22,8608.362704899999,4,18,12,stress
18,0,8834.98041,0.03685800003586337,314.0,0.0,3.7777777777777777,567.2802566215278,6923.1373572777775,0.028439268557121977,wide15_22,8737.370317449999,4,18,16,stress
18,0,8834.98041,0.03951091697672382,315.1666666666667,0.0,3.9444444444444446,569.3771266548612,6960.772972944444,0.030479583446221013,packet_wide15_22,8737.370317449999,4,18,14,stress
18,0,9058.979098,0.03498604102060199,314.0,0.0,2.7222222222222223,583.1062549624999,7131.841362833333,0.02839800911412264,wide20_22,8876.75640825,4,18,17,stress
18,0,8473.944959,0.03850354201858863,314.1666666666667,0.0,2.7777777777777777,577.3976810951389,7077.026227388888,0.03030748611005644,packet_wide20_22,8294.18979375,4,18,15,stress
18,0,9569.299299,0.03369091701461002,307.44444444444446,0.0,1.4444444444444444,603.1753275284722,7368.6129272222215,0.0276565672215333,wide30_22,9118.279380349999,4,18,18,stress
18,0,9014.147998,0.03529387497110292,306.44444444444446,0.0,1.4444444444444444,581.7501134576388,7133.836631555556,0.029046386612915538,packet_wide30_22,8561.5448345,4,18,15,stress
18,0,8482.339516,0.03793254203628749,314.0,0.0,3.2222222222222223,571.8145343319445,7005.258218277778,0.030173298669978976,packet_decay20_22,8314.743333,4,18,12,stress
18,0,9474.520428,0.03519900003448129,310.72222222222223,0.0,2.388888888888889,587.0393630756945,7219.467888777778,0.029450784670189023,packet_first30_22,9067.83694115,4,18,15,stress
18,0,8190.930091,0.04408958298154175,336.94444444444446,0.0,2.4444444444444446,563.5761880048611,6878.525884944444,0.03209478010345871,packet_f015_15_22,7796.5845352,4,18,9,stress
