all_cleared,errors,max_total_s,max_wall_s,mean_commands,mean_optical_fallbacks,mean_pair_cuts,mean_per_source_s,mean_total_s,mean_wall_s,method,p95_total_s,problem,runs,slower_cases,split
18,0,8430.546439,0.04602008400252089,308.3333333333333,0.0,1.8333333333333333,542.6397628743055,6669.810247222223,0.03536140505780673,predict_closed21_3,8410.171872699999,4,18,7,stress
18,0,7749.895491,0.038105875020846725,332.94444444444446,0.0,1.8333333333333333,552.3396127472221,6846.224271888888,0.029962935229478817,locked_full_closed21_3,7748.54849685,4,18,12,stress
18,0,7615.310792,0.03919229202438146,325.72222222222223,0.0,1.8333333333333333,549.0333627472221,6802.724271888888,0.032457317012206964,count_locked_closed21_3,7611.5577861500005,4,18,9,stress
18,0,8699.06555,0.04479941597674042,322.6666666666667,0.0,1.8888888888888888,555.0984760791666,6830.576822333333,0.032851152717032366,width_grid21_7,8421.40344755,4,18,9,stress
18,0,8669.06555,0.044740499986801296,314.77777777777777,0.0,1.8888888888888888,551.0818094125,6783.410155666667,0.03272828239197326,range_grid21_7,8376.10344755,4,18,7,stress
18,0,8663.06555,0.04640099999960512,314.3333333333333,0.0,1.8888888888888888,550.9255594125,6780.910155666667,0.03546252066411802,predict_grid21_7,8359.90344755,4,18,7,stress
18,0,7869.674829,0.038163916033227,333.94444444444446,0.0,1.8888888888888888,553.3199931791665,6859.814513333334,0.030122131946781237,locked_full_grid21_7,7849.2133263999995,4,18,11,stress
18,0,7736.674829,0.039579832984600216,326.72222222222223,0.0,1.8888888888888888,550.0137431791667,6816.314513333334,0.03296024079382834,count_locked_grid21_7,7711.1133264,4,18,9,stress
18,0,7128.241731,0.04401079099625349,309.22222222222223,0.0,2.8333333333333335,526.8670132118054,6368.954102722221,0.03266205783196104,width_grid21_29,7116.4923204,4,18,3,stress
18,0,7128.241731,0.04425937501946464,302.22222222222223,0.0,2.8333333333333335,523.7420132118056,6326.954102722221,0.03261999771348201,range_grid21_29,7116.4923204,4,18,2,stress
18,0,7128.241731,0.04491433297516778,301.6666666666667,0.0,2.8333333333333335,523.4899298784723,6324.120769388888,0.03485204382903046,predict_grid21_29,7116.4923204,4,18,2,stress
18,0,7781.328944,0.03818033303832635,322.8888888888889,0.0,2.9444444444444446,525.1331311923611,6394.640380777778,0.029134013845274847,locked_full_grid21_29,7662.751132199999,4,18,4,stress
18,0,7685.328944,0.04005008301464841,316.3333333333333,0.0,2.9444444444444446,522.1372978590277,6355.307047444444,0.03157520611421205,count_locked_grid21_29,7566.751132199999,4,18,2,stress
