active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
24,14,True,0,24,0,0,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,0,10,10,385,,bounded_transverse_width,,base,0,0.027041000000000537,0,10,,0,0,,,0,0,0,False,0,0,0,1,46,0,8,4,2,373,lean_cheap_predict8_width015,10,,[],23357.725816298294,0,,0.0,,False,0,34,693.1545155,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",0,30.0,4,,,143,1.0,1,1,0,1,24,10,stress,22,full_coverage_and_all_discovered_cleared,345,6931.545155,40.0,constant,,0.027039917011279613
24,14,True,0,24,0,0,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,0,10,10,385,,bounded_transverse_width,,base,0,0.027568999999999733,0,10,,0,0,,,0,0,0,False,0,0,0,1,46,0,8,4,2,373,count_cheap_predict8_width015,10,10,[],23357.725816298294,0,,0.0,,False,0,34,693.1545155,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",0,30.0,4,0,0,143,1.0,1,1,0,1,24,10,stress,22,full_coverage_and_all_discovered_cleared,345,6931.545155,40.0,constant,,0.027587749995291233
21,12,True,0,21,1,1,4,boundary_outward_min__n10__negative,boundary_outward_min,9,7,7,10,10,404,,bounded_transverse_width,,locked,45,0.025719000000002268,0,10,cached_distance_prefix_sum,0,0,,,7,0,7,True,0,0,7,0,0,0,8,4,2,392,lean_cheap_predict8_locked_width015,11,,[],22292.80256289488,0,,0.0,,False,0,90,683.4560506,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",0,30.0,4,,,143,1.0,1,2,0,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,366,6834.560506,40.0,constant,,0.02573479199782014
21,12,True,0,21,1,1,4,boundary_outward_min__n10__negative,boundary_outward_min,9,7,7,10,10,404,,bounded_transverse_width,,locked,45,0.025892999999999944,0,10,cached_distance_prefix_sum,0,0,,,7,0,7,True,0,0,7,0,0,0,8,4,2,392,count_cheap_predict8_locked_width015,11,11,[],22292.80256289488,0,,0.0,,False,0,90,683.4560506,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",0,30.0,4,0,0,143,1.0,1,2,0,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,366,6834.560506,40.0,constant,,0.02591366699198261
25,13,True,0,25,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,9,9,11,10,384,,bounded_transverse_width,,base,0,0.02604700000000193,4,10,,0,0,,,9,0,5,False,0,0,9,0,48,0,4,4,2,371,lean_deferred_width015,11,,[],25340.93162838304,0,,0.0,,False,0,0,732.0186329000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",0,30.0,4,,,144,1.0,1,7,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,344,7320.186329,40.0,constant,,0.02606999996351078
25,13,True,0,25,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,9,9,11,10,384,,bounded_transverse_width,,base,0,0.026362999999999914,4,10,,0,0,,,9,0,5,False,0,0,9,0,48,0,4,4,2,371,count_deferred_width015,11,11,[],25340.93162838304,0,,0.0,,False,0,0,732.0186329000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",0,30.0,4,0,0,144,1.0,1,7,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,344,7320.186329,40.0,constant,,0.026363916986156255
25,13,True,0,25,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,9,10,11,10,383,,bounded_transverse_width,,base,0,0.02866700000000222,4,10,,0,0,,,10,0,6,False,0,0,10,0,48,0,8,4,2,370,lean_cheap_predict8_width015,11,,[],25340.93162838304,0,,0.0,,False,0,74,731.4186329,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",1,30.0,4,,,144,1.0,1,7,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,343,7314.186329,40.0,constant,,0.028667874983511865
25,13,True,0,25,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,9,10,11,10,383,,bounded_transverse_width,,base,0,0.028999999999999915,4,10,,0,0,,,10,0,6,False,0,0,10,0,48,0,8,4,2,370,count_cheap_predict8_width015,11,11,[],25340.93162838304,0,,0.0,,False,0,74,731.4186329,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",1,30.0,4,0,0,144,1.0,1,7,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,343,7314.186329,40.0,constant,,0.02904508396750316
23,14,True,0,23,0,0,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,7,7,10,10,405,,bounded_transverse_width,,locked,45,0.025129000000003288,0,10,cached_distance_prefix_sum,0,0,,,7,0,7,True,0,0,7,0,0,0,8,4,2,393,lean_cheap_predict8_locked_width015,11,,[],22387.39310093964,0,,0.0,,False,0,62,685.7478624,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",0,30.0,4,,,144,1.0,1,2,1,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,365,6857.478624,40.0,constant,,0.025131791015155613
23,14,True,0,23,0,0,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,7,7,10,10,405,,bounded_transverse_width,,locked,45,0.025760999999999257,0,10,cached_distance_prefix_sum,0,0,,,7,0,7,True,0,0,7,0,0,0,8,4,2,393,count_cheap_predict8_locked_width015,11,11,[],22387.39310093964,0,,0.0,,False,0,62,685.7478624,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",0,30.0,4,0,0,144,1.0,1,2,1,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,365,6857.478624,40.0,constant,,0.025769750005565584
42,25,True,0,42,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,0,17,16,351,,bounded_transverse_width,,base,0,0.033055000000000945,0,16,,0,0,,,0,0,0,False,0,0,0,0,62,1,4,4,3,332,lean_deferred_width015,5,,[],27095.738577971668,0,,0.0,,False,0,0,466.38423225,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",0,30.0,4,,,145,1.0,5,7,0,0,41,16,stress,21,public_upper_bound_16,300,7462.147716,40.0,constant,,0.03307029098505154
42,25,True,0,42,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,0,17,16,351,,bounded_transverse_width,,base,0,0.03312999999999988,0,16,,0,0,,,0,0,0,False,0,0,0,0,62,1,4,4,3,332,count_deferred_width015,5,5,[],27095.738577971668,0,,0.0,,False,0,0,466.38423225,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",0,30.0,4,0,0,145,1.0,5,7,0,0,41,16,stress,21,public_upper_bound_16,300,7462.147716,40.0,constant,,0.03314604196930304
42,25,True,0,42,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,0,17,16,351,,bounded_transverse_width,,base,0,0.035087000000000756,0,16,,0,0,,,0,0,0,False,0,0,0,0,62,1,8,4,3,332,lean_cheap_predict8_width015,5,,[],27095.738577971668,0,,0.0,,False,0,133,466.38423225,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",0,30.0,4,,,145,1.0,5,7,0,0,41,16,stress,21,public_upper_bound_16,300,7462.147716,40.0,constant,,0.035104500013403594
42,25,True,0,42,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,0,17,16,351,,bounded_transverse_width,,base,0,0.035081000000001694,0,16,,0,0,,,0,0,0,False,0,0,0,0,62,1,8,4,3,332,count_cheap_predict8_width015,5,5,[],27095.738577971668,0,,0.0,,False,0,133,466.38423225,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",0,30.0,4,0,0,145,1.0,5,7,0,0,41,16,stress,21,public_upper_bound_16,300,7462.147716,40.0,constant,,0.03510904096765444
36,23,True,0,36,0,0,8,boundary_outward_min__n16__positive,boundary_outward_min,16,17,18,16,16,383,,bounded_transverse_width,,locked,59,0.03311300000000017,0,16,cached_distance_prefix_sum,0,0,,,18,0,18,True,0,0,18,0,0,0,8,4,2,365,lean_cheap_predict8_locked_width015,5,,[],25418.888361162783,0,,0.0,,False,0,147,457.6736046875,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",1,30.0,4,,,145,1.0,4,26,0,0,37,16,stress,22,public_upper_bound_16,334,7322.777675,40.0,constant,,0.033135415986180305
36,23,True,0,36,0,0,8,boundary_outward_min__n16__positive,boundary_outward_min,16,17,21,16,16,380,,bounded_transverse_width,,locked,59,0.03307799999999972,0,16,cached_distance_prefix_sum,0,0,,,21,0,21,True,0,0,21,0,0,0,8,4,2,362,count_cheap_predict8_locked_width015,2,5,[],25418.888361162783,0,,0.0,,False,0,147,456.5486046875,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",1,30.0,4,3,1,145,1.0,4,26,0,0,37,16,stress,22,public_upper_bound_16,331,7304.777675,40.0,constant,,0.03308520797872916
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,15,16,16,340,,bounded_transverse_width,,base,0,0.03177699999999817,0,16,,0,0,,,15,0,15,False,0,0,15,1,57,3,4,4,2,322,lean_deferred_width015,5,,[],25770.89697682271,0,,0.0,,False,0,0,446.0112125625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",0,30.0,4,,,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,292,7136.179401,40.0,constant,,0.03180616698227823
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,15,16,16,340,,bounded_transverse_width,,base,0,0.03230599999999839,0,16,,0,0,,,15,0,15,False,0,0,15,1,57,3,4,4,2,322,count_deferred_width015,5,5,[],25770.89697682271,0,,0.0,,False,0,0,446.0112125625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",0,30.0,4,0,0,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,292,7136.179401,40.0,constant,,0.03230883303331211
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,16,16,16,339,,bounded_transverse_width,,base,0,0.03441099999999864,1,16,,0,0,,,16,0,15,False,0,0,16,1,57,3,8,4,2,321,lean_cheap_predict8_width015,5,,[],25770.89697682271,0,,0.0,,False,0,175,445.6987125625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",1,30.0,4,,,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,292,7131.179401,40.0,constant,,0.03445074998307973
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,16,16,16,339,,bounded_transverse_width,,base,0,0.034510999999998404,1,16,,0,0,,,16,0,15,False,0,0,16,1,57,3,8,4,2,321,count_cheap_predict8_width015,5,5,[],25770.89697682271,0,,0.0,,False,0,175,445.6987125625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",1,30.0,4,0,0,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,292,7131.179401,40.0,constant,,0.0345271669793874
35,22,True,0,35,1,1,8,boundary_outward_min__n16__negative,boundary_outward_min,15,17,18,16,16,381,,bounded_transverse_width,,locked,59,0.033218000000001524,1,16,cached_distance_prefix_sum,0,0,,,18,0,17,True,0,0,18,0,0,0,8,4,2,363,lean_cheap_predict8_locked_width015,5,,[],25422.688125608624,0,,0.0,,False,0,147,457.0336020625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",1,30.0,4,,,146,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,333,7312.537633,40.0,constant,,0.033223750011529773
35,22,True,0,35,1,1,8,boundary_outward_min__n16__negative,boundary_outward_min,15,17,21,16,16,378,,bounded_transverse_width,,locked,59,0.033278000000002805,1,16,cached_distance_prefix_sum,0,0,,,21,0,20,True,0,0,21,0,0,0,8,4,2,360,count_cheap_predict8_locked_width015,2,5,[],25422.688125608624,0,,0.0,,False,0,147,455.9086020625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",1,30.0,4,3,1,146,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,330,7294.537633,40.0,constant,,0.03330741700483486
43,26,True,0,43,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,6,17,16,358,,bounded_transverse_width,,base,0,0.03370800000000074,0,16,,0,0,,,6,0,6,False,0,0,6,0,63,0,4,4,3,339,lean_deferred_width015,5,,[],30040.11084000839,0,,0.0,,False,0,0,505.751385625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",0,30.0,4,,,147,1.0,5,11,0,0,41,16,stress,22,public_upper_bound_16,306,8092.02217,40.0,constant,,0.033744415966793895
43,26,True,0,43,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,6,17,16,358,,bounded_transverse_width,,base,0,0.0332429999999988,0,16,,0,0,,,6,0,6,False,0,0,6,0,63,0,4,4,3,339,count_deferred_width015,5,5,[],30040.11084000839,0,,0.0,,False,0,0,505.751385625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",0,30.0,4,0,0,147,1.0,5,11,0,0,41,16,stress,22,public_upper_bound_16,306,8092.02217,40.0,constant,,0.03324304200941697
43,26,True,0,43,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,6,17,16,358,,bounded_transverse_width,,base,0,0.03569300000000197,0,16,,0,0,,,6,0,6,False,0,0,6,0,63,0,8,4,3,339,lean_cheap_predict8_width015,5,,[],30040.11084000839,0,,0.0,,False,0,133,505.751385625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",0,30.0,4,,,147,1.0,5,11,0,0,41,16,stress,22,public_upper_bound_16,306,8092.02217,40.0,constant,,0.0357177080004476
43,26,True,0,43,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,6,17,16,358,,bounded_transverse_width,,base,0,0.03604299999999938,0,16,,0,0,,,6,0,6,False,0,0,6,0,63,0,8,4,3,339,count_cheap_predict8_width015,5,5,[],30040.11084000839,0,,0.0,,False,0,133,505.751385625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",0,30.0,4,0,0,147,1.0,5,11,0,0,41,16,stress,22,public_upper_bound_16,306,8092.02217,40.0,constant,,0.03605470800539479
36,23,True,0,36,1,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,15,17,18,16,16,382,,bounded_transverse_width,,locked,59,0.03333200000000147,1,16,cached_distance_prefix_sum,0,0,,,18,0,17,True,0,0,18,0,0,0,8,4,2,364,lean_cheap_predict8_locked_width015,5,,[],25428.585167106165,0,,0.0,,False,0,147,457.4198149375,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",1,30.0,4,,,147,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,333,7318.717039,40.0,constant,,0.033358125016093254
36,23,True,0,36,1,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,15,17,21,16,16,379,,bounded_transverse_width,,locked,59,0.03325800000000001,1,16,cached_distance_prefix_sum,0,0,,,21,0,20,True,0,0,21,0,0,0,8,4,2,361,count_cheap_predict8_locked_width015,2,5,[],25428.585167106165,0,,0.0,,False,0,147,456.2948149375,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",1,30.0,4,3,1,147,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,330,7300.717039,40.0,constant,,0.03326716599985957
13,2,True,0,13,2,3,0,near_collinear_min__n10__positive,near_collinear_min,8,2,2,11,10,337,,bounded_transverse_width,,base,0,0.0283370000000005,0,10,,0,0,,,2,0,2,False,0,0,2,3,43,0,4,3,3,324,lean_deferred_width015,10,,[],24162.317238099262,0,,0.0,,False,0,0,680.6463443,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,,,148,1.0,8,6,3,3,21,10,stress,22,full_coverage_and_all_discovered_cleared,301,6806.463443,40.0,constant,,0.028351582994218916
13,2,True,0,13,2,3,0,near_collinear_min__n10__positive,near_collinear_min,8,2,2,11,10,337,,bounded_transverse_width,,base,0,0.028803999999997387,0,10,,0,0,,,2,0,2,False,0,0,2,3,43,0,4,3,3,324,count_deferred_width015,10,10,[],24162.317238099262,0,,0.0,,False,0,0,680.6463443,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,0,0,148,1.0,8,6,3,3,21,10,stress,22,full_coverage_and_all_discovered_cleared,301,6806.463443,40.0,constant,,0.028829124988988042
13,2,True,0,13,2,3,0,near_collinear_min__n10__positive,near_collinear_min,8,2,2,11,10,337,,bounded_transverse_width,,base,0,0.03035900000000069,0,10,,0,0,,,2,0,2,False,0,0,2,3,43,0,8,3,3,324,lean_cheap_predict8_width015,10,,[],24162.317238099262,0,,0.0,,False,0,21,680.6463443,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,,,148,1.0,8,6,3,3,21,10,stress,22,full_coverage_and_all_discovered_cleared,301,6806.463443,40.0,constant,,0.03037708398187533
13,2,True,0,13,2,3,0,near_collinear_min__n10__positive,near_collinear_min,8,2,2,11,10,337,,bounded_transverse_width,,base,0,0.03096400000000088,0,10,,0,0,,,2,0,2,False,0,0,2,3,43,0,8,3,3,324,count_cheap_predict8_width015,10,10,[],24162.317238099262,0,,0.0,,False,0,21,680.6463443,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,0,0,148,1.0,8,6,3,3,21,10,stress,22,full_coverage_and_all_discovered_cleared,301,6806.463443,40.0,constant,,0.03096854203613475
18,4,True,0,18,1,3,0,near_collinear_min__n10__positive,near_collinear_min,9,0,0,12,10,364,,bounded_transverse_width,,locked,46,0.03029899999999941,0,10,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,2,0,0,8,5,3,350,lean_cheap_predict8_locked_width015,10,,[],23824.585894565324,0,,0.0,,False,0,142,689.4917174,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,,,148,1.0,13,11,1,2,24,10,stress,22,full_coverage_and_all_discovered_cleared,324,6894.917174,40.0,constant,,0.030299666977953166
18,4,True,0,18,1,3,0,near_collinear_min__n10__positive,near_collinear_min,9,0,0,12,10,364,,bounded_transverse_width,,locked,46,0.030097000000001373,0,10,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,2,0,0,8,5,3,350,count_cheap_predict8_locked_width015,10,10,[],23824.585894565324,0,,0.0,,False,0,142,689.4917174,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,0,0,148,1.0,13,11,1,2,24,10,stress,22,full_coverage_and_all_discovered_cleared,324,6894.917174,40.0,constant,,0.030098082963377237
13,3,True,0,13,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,6,6,10,10,366,,bounded_transverse_width,,base,0,0.02965199999999868,1,10,,0,0,,,6,0,5,False,0,0,6,4,42,0,4,4,2,354,lean_deferred_width015,10,,[],25145.520760718682,0,,0.0,,False,0,0,717.810415,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,,,149,1.0,14,3,0,4,20,10,stress,22,full_coverage_and_all_discovered_cleared,329,7178.10415,40.0,constant,,0.02967495797201991
13,3,True,0,13,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,6,6,10,10,366,,bounded_transverse_width,,base,0,0.030072000000000543,1,10,,0,0,,,6,0,5,False,0,0,6,4,42,0,4,4,2,354,count_deferred_width015,10,10,[],25145.520760718682,0,,0.0,,False,0,0,717.810415,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,0,0,149,1.0,14,3,0,4,20,10,stress,22,full_coverage_and_all_discovered_cleared,329,7178.10415,40.0,constant,,0.030090249958448112
13,3,True,0,13,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,6,8,10,10,364,,bounded_transverse_width,,base,0,0.03243399999999852,1,10,,0,0,,,8,0,7,False,0,0,8,4,42,0,8,4,2,352,lean_cheap_predict8_width015,10,,[],25145.520760718682,0,,0.0,,False,0,311,716.610415,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",2,30.0,4,,,149,1.0,14,3,0,4,20,10,stress,22,full_coverage_and_all_discovered_cleared,327,7166.10415,40.0,constant,,0.03246541699627414
13,3,True,0,13,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,6,8,10,10,364,,bounded_transverse_width,,base,0,0.032201999999998066,1,10,,0,0,,,8,0,7,False,0,0,8,4,42,0,8,4,2,352,count_cheap_predict8_width015,10,10,[],25145.520760718682,0,,0.0,,False,0,311,716.610415,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",2,30.0,4,0,0,149,1.0,14,3,0,4,20,10,stress,22,full_coverage_and_all_discovered_cleared,327,7166.10415,40.0,constant,,0.03222649998497218
15,3,True,0,15,1,2,0,near_collinear_min__n10__negative,near_collinear_min,9,0,0,11,10,362,,bounded_transverse_width,,locked,44,0.02858099999999908,0,10,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,2,0,0,8,3,3,349,lean_cheap_predict8_locked_width015,10,,[],23786.894054528806,0,,0.0,,False,0,139,687.9378809,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,,,149,1.0,16,8,2,2,22,10,stress,22,full_coverage_and_all_discovered_cleared,324,6879.378809,40.0,constant,,0.0286087499698624
15,3,True,0,15,1,2,0,near_collinear_min__n10__negative,near_collinear_min,9,0,0,11,10,362,,bounded_transverse_width,,locked,44,0.02854899999999816,0,10,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,2,0,0,8,3,3,349,count_cheap_predict8_locked_width015,10,10,[],23786.894054528806,0,,0.0,,False,0,139,687.9378809,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,0,0,149,1.0,16,8,2,2,22,10,stress,22,full_coverage_and_all_discovered_cleared,324,6879.378809,40.0,constant,,0.028571249975357205
13,6,True,0,13,1,3,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,0,12,10,349,,bounded_transverse_width,,base,0,0.03077299999999994,0,10,,0,0,,,0,0,0,False,0,0,0,2,41,0,4,4,3,335,lean_deferred_width015,10,,[],25740.163116771077,0,,0.0,,False,0,0,718.8032618,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,,,150,1.0,13,2,2,2,19,10,stress,22,full_coverage_and_all_discovered_cleared,309,7188.032618,40.0,constant,,0.03082904202165082
13,6,True,0,13,1,3,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,0,12,10,349,,bounded_transverse_width,,base,0,0.03092900000000043,0,10,,0,0,,,0,0,0,False,0,0,0,2,41,0,4,4,3,335,count_deferred_width015,10,10,[],25740.163116771077,0,,0.0,,False,0,0,718.8032618,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,0,0,150,1.0,13,2,2,2,19,10,stress,22,full_coverage_and_all_discovered_cleared,309,7188.032618,40.0,constant,,0.03094287501880899
13,6,True,0,13,1,3,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,0,12,10,349,,bounded_transverse_width,,base,0,0.03288399999999925,0,10,,0,0,,,0,0,0,False,0,0,0,2,41,0,8,4,3,335,lean_cheap_predict8_width015,10,,[],25740.163116771077,0,,0.0,,False,0,182,718.8032618,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,,,150,1.0,13,2,2,2,19,10,stress,22,full_coverage_and_all_discovered_cleared,309,7188.032618,40.0,constant,,0.032899165991693735
13,6,True,0,13,1,3,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,0,12,10,349,,bounded_transverse_width,,base,0,0.034038000000002455,0,10,,0,0,,,0,0,0,False,0,0,0,2,41,0,8,4,3,335,count_cheap_predict8_width015,10,10,[],25740.163116771077,0,,0.0,,False,0,182,718.8032618,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,0,0,150,1.0,13,2,2,2,19,10,stress,22,full_coverage_and_all_discovered_cleared,309,7188.032618,40.0,constant,,0.03407295799115673
19,8,True,0,19,0,1,2,near_collinear_min__n10__spatial,near_collinear_min,10,0,0,11,10,368,,bounded_transverse_width,,locked,45,0.02946200000000232,0,10,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,2,0,0,8,3,2,355,lean_cheap_predict8_locked_width015,10,,[],23935.841093036404,0,,0.0,,False,0,177,694.2168211999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,,,150,1.0,20,9,0,2,23,10,stress,22,full_coverage_and_all_discovered_cleared,327,6942.168212,40.0,constant,,0.029511457949411124
19,8,True,0,19,0,1,2,near_collinear_min__n10__spatial,near_collinear_min,10,0,0,11,10,368,,bounded_transverse_width,,locked,45,0.029327999999999577,0,10,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,2,0,0,8,3,2,355,count_cheap_predict8_locked_width015,10,10,[],23935.841093036404,0,,0.0,,False,0,177,694.2168211999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",0,30.0,4,0,0,150,1.0,20,9,0,2,23,10,stress,22,full_coverage_and_all_discovered_cleared,327,6942.168212,40.0,constant,,0.029361292021349072
14,3,True,0,14,9,9,0,near_collinear_min__n16__positive,near_collinear_min,7,6,6,16,16,288,,bounded_transverse_width,,base,0,0.043547000000000224,0,16,,0,0,,,6,0,6,False,0,0,6,3,46,3,4,3,2,270,lean_deferred_width015,8,,[],22972.20898682153,0,,0.0,,False,0,0,391.7151121875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",0,30.0,4,,,151,1.0,26,3,0,3,27,16,stress,19,public_upper_bound_16,243,6267.441795,40.0,constant,,0.043605458980891854
